item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1,1,1,0.1,do,do,-4.815213645622134
1,1,1,0.1,do,pp,-4.504472464323044
10,1,5,0.1,pp,do,-5.243323811888695
10,1,5,0.1,pp,pp,-4.494210045039654
100,10,5,0.1,pp,do,-5.891568331047893
100,10,5,0.1,pp,pp,-5.185986044257879
1000,100,5,0.1,pp,do,-5.5426622804254295
1000,100,5,0.1,pp,pp,-5.008374639973044
1001,101,1,0.1,do,do,-4.510331292450428
1001,101,1,0.1,do,pp,-4.334853882342577
1002,101,2,0.1,do,do,-6.013861248269677
1002,101,2,0.1,do,pp,-5.4576939817518
1003,101,3,0.1,do,do,-4.691828452423215
1003,101,3,0.1,do,pp,-4.461742821335792
1004,101,4,0.1,do,do,-5.3337513245642185
1004,101,4,0.1,do,pp,-4.857046118378639
1005,101,5,0.1,do,do,-4.774026329070329
1005,101,5,0.1,do,pp,-4.375963423401117
1006,101,1,0.1,pp,do,-4.648187170922756
1006,101,1,0.1,pp,pp,-4.305026637017727
1007,101,2,0.1,pp,do,-4.955907637253404
1007,101,2,0.1,pp,pp,-4.455668834224343
1008,101,3,0.1,pp,do,-4.524416296184063
1008,101,3,0.1,pp,pp,-3.9526789136230946
1009,101,4,0.1,pp,do,-5.653947111591696
1009,101,4,0.1,pp,pp,-4.807274621725083
101,11,1,0.1,do,do,-5.715798611938953
101,11,1,0.1,do,pp,-5.221010315790773
1010,101,5,0.1,pp,do,-5.1992901608347895
1010,101,5,0.1,pp,pp,-4.518522387370467
1011,102,1,0.1,do,do,-4.531595986708998
1011,102,1,0.1,do,pp,-4.4951758056879045
1012,102,2,0.1,do,do,-6.048384659737349
1012,102,2,0.1,do,pp,-6.000038985162973
1013,102,3,0.1,do,do,-6.318512204289436
1013,102,3,0.1,do,pp,-7.348345335200429
1014,102,4,0.1,do,do,-5.032752736657858
1014,102,4,0.1,do,pp,-4.999094399064779
1015,102,5,0.1,do,do,-4.806783678010106
1015,102,5,0.1,do,pp,-4.478019139170646
1016,102,1,0.1,pp,do,-4.630985945090652
1016,102,1,0.1,pp,pp,-4.022748502157628
1017,102,2,0.1,pp,do,-4.359965574368834
1017,102,2,0.1,pp,pp,-3.9031766511499884
1018,102,3,0.1,pp,do,-4.756731100380421
1018,102,3,0.1,pp,pp,-4.163566275686025
1019,102,4,0.1,pp,do,-5.112540074437857
