item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1005,101,5,0.1,do,do,-7.027136068046093
1005,101,5,0.1,do,pp,-6.658083013445139
1010,101,5,0.1,pp,do,-5.112076461687684
1010,101,5,0.1,pp,pp,-4.536177568510174
1012,102,2,0.1,do,do,-5.317294730618596
1012,102,2,0.1,do,pp,-4.935591469705105
1013,102,3,0.1,do,do,-5.109744027256966
1013,102,3,0.1,do,pp,-4.662417224049568
1017,102,2,0.1,pp,do,-4.641384155675769
1017,102,2,0.1,pp,pp,-4.327081810310483
1018,102,3,0.1,pp,do,-4.503390746191144
1018,102,3,0.1,pp,pp,-4.245735680311919
1024,103,4,0.1,do,do,-5.216293837502599
1024,103,4,0.1,do,pp,-5.0860160574316975
1029,103,4,0.1,pp,do,-4.886246018111706
1029,103,4,0.1,pp,pp,-4.410443923249841
2124,213,4,0.1,do,do,-4.4259187489748
2124,213,4,0.1,do,pp,-4.468827137723565
2129,213,4,0.1,pp,do,-4.362839891761541
2129,213,4,0.1,pp,pp,-4.122487097606063
994,100,4,0.1,do,do,-4.9860898483544585
994,100,4,0.1,do,pp,-4.748562421649694
999,100,4,0.1,pp,do,-4.775749150291086
999,100,4,0.1,pp,pp,-4.466128532961011
