train_loss,val_performance
5.975611209869385,-0.6094578774770101
5.579063415527344,-0.5238930400212611
5.314635753631592,-0.4223711427052814
5.1022796630859375,-0.32929509798685697
4.9275078773498535,-0.2538618278503417
4.778557300567627,-0.19271053155263296
4.634675979614258,-0.13948569774627728
4.4900007247924805,-0.09387296199798634
4.340433597564697,-0.05276543935139966
4.191845893859863,-0.015245431264241383
4.041081428527832,0.01920422236124697
3.89308500289917,0.05055995623270704
3.746905565261841,0.07987561066945403
3.602233409881592,0.10764690240224262
3.4606165885925293,0.13418093204498316
3.3244662284851074,0.15888864199320452
3.1925456523895264,0.18099535147349055
3.066199779510498,0.20004941145578936
2.948856830596924,0.21694152196248417
2.843646287918091,0.23218458493550642
2.7546188831329346,0.24605178833007812
2.6763522624969482,0.2579603942235318
2.6045801639556885,0.2675233920415243
2.5354416370391846,0.27494798501332607
2.466322422027588,0.28169384638468387
2.3973653316497803,0.288562412261963
2.332261562347412,0.2930691146850588
2.2796192169189453,0.29210606416066565
2.2315845489501953,0.2871574942270918
2.1837832927703857,0.2795025555292767
2.1376616954803467,0.26910314718882233
2.091987371444702,0.257183694839477
2.0463016033172607,0.2446550067265827
2.0034663677215576,0.23176961421966524
1.9622949361801147,0.21849608103434282
1.923959732055664,0.2054348119099938
1.8889961242675781,0.1925381104151409
1.8571035861968994,0.18023464520772325
1.8273757696151733,0.16865637302398717
1.798135757446289,0.1581220420201621
1.7703158855438232,0.1488763030370075
1.7431360483169556,0.13996956825256301
1.7173207998275757,0.1313638083140054
1.6924936771392822,0.12278953393300451
1.670169472694397,0.11406985123952218
1.650392770767212,0.1054462877909339
1.6336015462875366,0.0969996452331543
1.6193106174468994,0.08885666370391831
1.6067445278167725,0.0809824514389037
1.5954023599624634,0.07336676438649548
1.5848890542984009,0.06629820664723773
1.5747401714324951,0.05960544268290224
1.5641769170761108,0.053594560623169585
1.5531537532806396,0.04825794219970714
1.5419485569000244,0.04361917018890438
1.5313700437545776,0.03981789429982463
1.5214685201644897,0.036870627403259526
1.5116496086120605,0.034461134274800465
1.502348780632019,0.03275976657867474
1.4934884309768677,0.03162177085876472
1.4850213527679443,0.03091763496398947
1.476584553718567,0.030578495661417016
1.4683963060379028,0.030790557861328338
1.4603807926177979,0.03136183579762797
1.4521846771240234,0.03221034526824962
1.4446295499801636,0.03337597846984863
1.4371998310089111,0.03471655050913469
1.4295079708099365,0.03590232213338229
1.4219025373458862,0.036710851987203696
1.4145255088806152,0.036937303543091105
