idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
10561,do,0.05,0.0,70,1.0827341532707209,-7.671168007995143,-7.170198644532098
10562,pp,0.05,0.0,17,2.076336780786514,-5.307576274871826,-4.371878361701965
10563,do,0.05,0.0,16,1.9840269875526433,-4.761384872956709,-4.803567674424913
10564,pp,0.05,0.0,5,0.46324872732162437,-3.995649378227465,-3.6055744091669717
10565,do,0.05,0.0,24,1.7060445439815517,-5.7577879833452625,-5.132072321573893
10566,pp,0.05,0.0,17,1.233592801094055,-5.206265273238674,-3.9725436290105183
10567,do,0.05,0.0,24,1.092680346965789,-5.196283828850948,-4.938977617687649
10568,pp,0.05,0.0,18,0.5030800378322606,-8.560152579798842,-7.002931586901346
10569,do,0.05,0.0,35,2.527774904966355,-5.41412137927431,-4.9519383351008095
10570,pp,0.05,0.0,9,0.9282790648937222,-4.940539945255626,-4.319005391332838
10571,do,0.05,0.0,45,0.775193874835967,-8.238867609428636,-8.426257647408379
10572,pp,0.05,0.0,3,0.7604591560363767,-4.104265892144405,-3.517951313654582
10573,do,0.05,0.0,21,0.6282280409336094,-6.038807119022716,-5.778753725687663
10574,pp,0.05,0.0,12,1.3198778569698328,-4.652580232331247,-4.14544546339247
10575,do,0.05,0.0,44,1.8004078900814058,-7.246444806185636,-6.649971975220574
10576,pp,0.05,0.0,21,2.515975848436356,-5.038706233284691,-4.201534582508935
10577,do,0.05,0.0,67,0.7276605808734891,-6.659386454206524,-7.636092615127564
10578,pp,0.05,0.0,17,1.2794432449340825,-5.172564494971073,-4.370354039139218
10579,do,0.05,0.0,7,0.19706495404243451,-5.177354241862441,-4.653015388382806
10580,pp,0.05,0.0,15,0.8903857994079596,-4.116704945130782,-3.8779039714071484
10581,do,0.05,0.0,21,1.9414466416835792,-5.88173569910454,-5.032432179980808
10582,pp,0.05,0.0,9,0.2577883660793301,-5.7027726000005545,-4.924749387635125
10583,do,0.05,0.0,22,2.1155542397499083,-5.493876192786477,-4.8966217226452295
10584,pp,0.05,0.0,10,0.7009687805175782,-4.738320396885728,-4.158259664641486
10585,do,0.05,0.0,54,1.767632147073745,-6.8560503714012375,-6.191263673040602
10586,pp,0.05,0.0,70,1.5655192565917968,-7.913540874827992,-6.962555445565117
10587,do,0.05,0.0,17,1.2123924386501317,-7.093207583282933,-6.806339918242561
10588,pp,0.05,0.0,22,0.8806260478496561,-6.832157954302701,-6.01014244026608
10589,do,0.05,0.0,4,-0.06294353961944577,-5.659256271882491,-4.922939565446642
10590,pp,0.05,0.0,3,0.6432094490528106,-4.281704896869082,-3.6384351783328586
10591,do,0.05,0.0,62,1.3145317387580864,-8.273728960210628,-7.690686191452874
10592,pp,0.05,0.0,21,1.2602663087844848,-5.317189096681999,-4.570752309428321
10593,do,0.05,0.0,65,2.505004603862762,-11.403579327554414,-10.12040671772427
10594,pp,0.05,0.0,18,1.393639149665832,-5.104262924194336,-4.324185003174676
10595,do,0.05,0.0,41,2.558617475032806,-9.584119766408747,-8.716878350575765
10596,pp,0.05,0.0,10,0.7914912891387944,-4.687269275838679,-4.061736157205369
10597,do,0.05,0.0,69,0.7366807150840753,-9.838776943900369,-9.023915428585477
10598,pp,0.05,0.0,13,1.1512558627128602,-4.508740620179609,-3.8107943322923448
10599,do,0.05,0.0,34,2.172485584020615,-6.3122480262409555,-5.631522470050388
10600,pp,0.05,0.0,11,0.3690390145778659,-4.269690270857377,-3.8008958604600696
10601,do,0.05,0.0,59,2.2720910692214957,-8.557428738565156,-7.146058495839437
10602,pp,0.05,0.0,18,1.0318905055522922,-4.513099406704758,-3.8890185488594904
10603,do,0.05,0.0,27,-0.49426443457603497,-7.529639702132254,-7.064189857906765
10604,pp,0.05,0.0,34,2.0113393735885623,-5.226927399635315,-4.446770781940884
10605,do,0.05,0.0,53,1.916945714950561,-8.561404874108055,-6.710767428080241
10606,pp,0.05,0.0,20,0.32978816270828215,-5.358209133148193,-4.7933785729938085
10607,do,0.05,0.0,3,0.049707834720611466,-5.269893436720877,-4.687162637710571
10608,pp,0.05,0.0,4,0.6510137510299678,-4.0392890720656425,-3.4463039371702404
10609,do,0.05,0.0,70,3.5201387512683864,-5.972131721901171,-5.205537594689263
10610,pp,0.05,0.0,14,2.4317520964145656,-4.689173360304399,-3.9359145482381184
10611,do,0.05,0.0,9,0.1708503162860877,-5.320068821762547,-4.95919976234436
10612,pp,0.05,0.0,10,0.9125000333786009,-4.892823872421727,-4.2918810261620415
10613,do,0.05,0.0,54,0.997132513523102,-8.365089146296183,-7.837920125325521
10614,pp,0.05,0.0,21,1.4482142210006712,-5.028736049478704,-4.4945296287536625
10615,do,0.05,0.0,13,1.65915722489357,-6.028105175133907,-5.6790769788954
10616,pp,0.05,0.0,32,1.4969445478916175,-6.911116834120317,-6.0410032060411245
10617,do,0.05,0.0,11,1.2480070614814753,-5.856836850715406,-5.064133212301466
10618,pp,0.05,0.0,8,0.3848335731029513,-5.4135892420104055,-4.2974262370003595
10619,do,0.05,0.0,24,1.852563112974166,-5.98077706712665,-5.370407546891107
10620,pp,0.05,0.0,16,1.3435494744777685,-4.947017574310303,-4.386597757869296
10621,do,0.05,0.0,57,3.8992349886894235,-6.659421075474132,-6.2332470231586035
10622,pp,0.05,0.0,69,1.9916911959648136,-7.408982695955219,-5.871486330032349
10623,do,0.05,0.0,14,0.39654084682464585,-5.9873722134214455,-5.7048405435350205
10624,pp,0.05,0.0,27,0.742006459236145,-5.868604977925618,-5.112839081552294
10625,do,0.05,0.0,17,2.689898191690445,-6.044656294042414,-5.170102270444234
10626,pp,0.05,0.0,18,1.50508386015892,-4.917708385351933,-4.177723940213522
10627,do,0.05,0.0,70,1.2865017473697664,-7.1206778063918605,-6.250400434599983
10628,pp,0.05,0.0,70,1.742105818986892,-6.100197715470285,-5.043002263704936
10629,do,0.05,0.0,27,4.504337441921234,-6.056488560185288,-5.758009137047662
10630,pp,0.05,0.0,39,2.474901016950607,-6.697916779373632,-5.633938556247287
10631,do,0.05,0.0,70,2.3473932814598086,-6.966478983561198,-7.040723297331068
10632,pp,0.05,0.0,9,0.7595010447502135,-4.505053287563902,-3.952251221073998
10633,do,0.05,0.0,70,-0.8137942671775811,-10.46251421841708,-9.863756932152642
10634,pp,0.05,0.0,14,0.30786645889282216,-4.96556946292068,-4.512193761931526
10635,do,0.05,0.0,11,1.8924321115016935,-5.637515263123945,-5.0746292988459265
10636,pp,0.05,0.0,12,0.8299022793769835,-5.894807457201408,-4.765703394677904
10637,do,0.05,0.0,67,0.9920945525169369,-9.557822695645418,-7.607070435418023
10638,pp,0.05,0.0,19,0.9535192060470585,-5.799242505160245,-4.802542675866021
10639,do,0.05,0.0,64,1.4057640600204468,-7.160826620911107,-6.346645479732089
10640,pp,0.05,0.0,19,1.4909030163288115,-4.843036229682691,-4.4578277190526325
10641,do,0.05,0.0,23,3.290825605392456,-5.565326049111106,-5.611386315027873
10642,pp,0.05,0.0,25,1.1782150769233706,-5.474658431428852,-4.341097972128126
10643,do,0.05,0.0,33,2.4154788517951964,-5.195273293870868,-5.006923961639404
10644,pp,0.05,0.0,17,1.8418447065353396,-4.515356654831858,-3.6322848584916856
10645,do,0.05,0.0,28,3.1007950174808494,-5.696865060112693,-5.048001347647773
10646,pp,0.05,0.0,12,0.4008182883262634,-4.861534799229015,-4.215144186549717
10647,do,0.05,0.0,70,1.719873919487,-7.639788121888132,-7.468901128239102
10648,pp,0.05,0.0,16,1.3010021364688873,-5.925706123583245,-4.937991971439786
10649,do,0.05,0.0,43,3.079935551881791,-5.8651240103172535,-5.6295414315329655
10650,pp,0.05,0.0,23,1.0882432711124421,-5.8997641404469805,-5.066669596566094
10651,do,0.05,0.0,18,1.8353071272373205,-5.258908874338323,-5.107227158546448
10652,pp,0.05,0.0,13,1.385606251955033,-4.473660672794689,-3.8852741532855566
10653,do,0.05,0.0,21,1.9368461704254152,-5.094595753062855,-4.599363067415026
10654,pp,0.05,0.0,20,1.0949502635002135,-4.482888831514301,-3.8680885248714025
10655,do,0.05,0.0,25,2.5314829897880555,-5.110157710855657,-4.623637999428643
10656,pp,0.05,0.0,24,2.6420909774303434,-5.256534401575724,-4.361551173528036
10657,do,0.05,0.0,7,0.704281762838364,-5.228871310840954,-4.600651399294535
10658,pp,0.05,0.0,62,0.4655715191364287,-8.643919998226744,-7.33531014919281
10659,do,0.05,0.0,23,0.6164081203937526,-7.528750199982614,-6.868004782994588
10660,pp,0.05,0.0,16,1.0232635366916663,-6.098870914632624,-5.233770786391364
10661,do,0.05,0.0,70,-0.6322779810428614,-9.25143768859632,-8.488543181949192
10662,pp,0.05,0.0,9,0.4596920883655553,-4.595879583647757,-4.076198140780131
10663,do,0.05,0.0,32,3.406855709552765,-5.629518988638213,-5.155169216791789
10664,pp,0.05,0.0,34,1.8957127118110657,-5.557611700982759,-4.182170114252302
10665,do,0.05,0.0,9,-0.16328608989715576,-5.918750786058831,-5.326007901297675
10666,pp,0.05,0.0,7,0.6814598309993745,-4.8839639533649795,-4.211989055739509
10667,do,0.05,0.0,7,0.019304842948913326,-5.70061546238986,-4.760329612096151
10668,pp,0.05,0.0,15,1.2836834788322449,-4.4550095355871955,-3.916020201312171
10669,do,0.05,0.0,24,3.2303963041305552,-7.050741692745325,-6.200037079387241
10670,pp,0.05,0.0,25,2.2228105545043935,-5.9469411040797375,-4.841296686066522
10671,do,0.05,0.0,12,1.067969055175781,-6.23099305412986,-5.268076589372423
