item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,initial,do,,-6.487971904061057
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,initial,pp,,-5.488731021351285
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,final,do,,-6.095003417043975
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,final,pp,,-5.394843612776862
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,best,do,,-5.8889592806498205
994,100,4,0.1,do,0.734123266537984,52,4.017149448394775,nisdmpasdu,best,pp,,-5.27338523334927
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,initial,do,,-6.49029101747455
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,initial,pp,,-5.493156491385566
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,final,do,,-5.8758798209103675
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,final,pp,,-4.9910297870635985
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,best,do,,-5.433741910529859
999,100,4,0.1,pp,0.5946428585052494,34,3.7946605682373047,nisdmpasdu,best,pp,,-4.663576626777649
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,initial,do,,-6.4904163346146095
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,initial,pp,,-5.4941592137018835
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,final,do,,-4.962066206787572
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,final,pp,,-4.5785906155904135
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,best,do,,-4.962066206787572
1005,101,5,0.1,do,1.3629856093724566,70,3.6979048252105713,nisdmnaldm,best,pp,,-4.5785906155904135
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,initial,do,,-6.486216230103464
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,initial,pp,,-5.490001757939656
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,final,do,,-6.029237036271529
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,final,pp,,-4.896435997221205
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,best,do,,-6.029237036271529
1010,101,5,0.1,pp,1.0643663104375207,70,3.446019411087036,nisdmnaldm,best,pp,,-4.896435997221205
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,initial,do,,-6.485795418421428
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,initial,pp,,-5.487550679842631
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,final,do,,-6.283132740945527
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,final,pp,,-5.5573348045349125
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,best,do,,-6.283132740945527
1024,103,4,0.1,do,0.9849945561091102,70,3.7851762771606445,nisdmnasdm,best,pp,,-5.5573348045349125
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,initial,do,,-6.488299297563957
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,initial,pp,,-5.49182956483629
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,final,do,,-5.813593451182047
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,final,pp,,-5.152931785583496
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,best,do,,-5.448764598730839
1029,103,4,0.1,pp,0.4967490180333449,35,3.5715880393981934,nisdmnasdm,best,pp,,-4.824071192741394
