item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,initial,do,,-6.447053227280126
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,initial,pp,,-5.619538158840603
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,final,do,,-6.658225287813129
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,final,pp,,-5.673749423027038
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,best,do,,-6.348228068785234
15,2,5,0.1,do,0.39640285174051915,38,4.732356071472168,pasdunaldm,best,pp,,-5.444370068444146
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,initial,do,,-6.456070307529334
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,initial,pp,,-5.626132633950975
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,final,do,,-5.38316720904726
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,final,pp,,-4.676078502337138
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,best,do,,-5.38316720904726
906,91,1,0.1,pp,1.057253863016764,70,3.8696701526641846,nilimnalim,best,pp,,-4.676078502337138
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,initial,do,,-6.4469326134884
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,initial,pp,,-5.619632670614455
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,final,do,,-6.662841594580448
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,final,pp,,-5.450199211968316
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,best,do,,-6.2751413764375625
1580,158,5,0.1,pp,0.14703157424926783,48,5.085515022277832,pasiunisim,best,pp,,-5.134707834985521
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,initial,do,,-6.44367986014395
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,initial,pp,,-5.616230530209012
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,final,do,,-6.193143513708404
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,final,pp,,-5.291568634245131
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,best,do,,-5.508687111825654
65,7,5,0.1,do,0.6999617401758824,19,4.6738505363464355,pasdunildm,best,pp,,-4.826382523112827
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,initial,do,,-6.4405504819118615
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,initial,pp,,-5.615063142776489
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,final,do,,-6.723173592307351
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,final,pp,,-6.032402030626932
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,best,do,,-5.315804566759052
965,97,5,0.1,do,0.12910464604695715,20,5.012146949768066,nilimnisdm,best,pp,,-4.6564413203133475
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,initial,do,,-6.444235821926233
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,initial,pp,,-5.615952383147346
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,final,do,,-5.732649910088742
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,final,pp,,-4.832905809084575
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,best,do,,-4.355195983250936
466,47,1,0.1,pp,0.9074169524510696,22,4.658481597900391,nasdmnalim,best,pp,,-3.904990597565969
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,initial,do,,-6.453774325052897
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,initial,pp,,-5.62309958934784
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,final,do,,-5.549586220943566
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,final,pp,,-4.903566140598721
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,best,do,,-4.883486452969637
248,25,3,0.1,pp,1.4027054293950405,34,3.903841733932495,nalimnalim,best,pp,,-4.479643959469265
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,initial,do,,-6.454648733139038
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,initial,pp,,-5.623615823851692
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,final,do,,-5.843074245163889
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,final,pp,,-5.765393384297689
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,best,do,,-5.843074245163889
317,32,2,0.1,pp,0.5466717004775994,70,4.848120212554932,nalimnisdu,best,pp,,-5.765393384297689
1541,155,1,0.1,do,1.0131654357910156,49,4.919773578643799,pasiunilim,initial,do,,-6.4438556569995304
1541,155,1,0.1,do,1.0131654357910156,49,4.919773578643799,pasiunilim,initial,pp,,-5.616497911347283
