item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1,1,1,0.1,do,do,-5.374696807190776
1,1,1,0.1,do,pp,-5.168159538507462
10,1,5,0.1,pp,do,-5.6414114780724045
10,1,5,0.1,pp,pp,-5.271079784631729
100,10,5,0.1,pp,do,-5.225706172734499
100,10,5,0.1,pp,pp,-4.800625687092543
1000,100,5,0.1,pp,do,-5.056541990116239
1000,100,5,0.1,pp,pp,-4.459590553119779
1001,101,1,0.1,do,do,-5.02079182676971
1001,101,1,0.1,do,pp,-4.704358497262001
1002,101,2,0.1,do,do,-6.274874559789896
1002,101,2,0.1,do,pp,-6.514677707105875
1003,101,3,0.1,do,do,-6.730568312853575
1003,101,3,0.1,do,pp,-6.330351443588734
1004,101,4,0.1,do,do,-5.673014383018017
1004,101,4,0.1,do,pp,-5.741081076860428
1005,101,5,0.1,do,do,-5.822119329869747
1005,101,5,0.1,do,pp,-5.443221578001976
1006,101,1,0.1,pp,do,-4.606706083193421
1006,101,1,0.1,pp,pp,-4.229511092975736
1007,101,2,0.1,pp,do,-4.508833287283778
1007,101,2,0.1,pp,pp,-4.157816525176168
1008,101,3,0.1,pp,do,-6.032761858403683
1008,101,3,0.1,pp,pp,-5.471391117572784
1009,101,4,0.1,pp,do,-5.520242191106081
1009,101,4,0.1,pp,pp,-5.030106204003095
101,11,1,0.1,do,do,-5.8263227242976425
101,11,1,0.1,do,pp,-5.292215622216463
1010,101,5,0.1,pp,do,-7.007965561747551
1010,101,5,0.1,pp,pp,-6.61788040176034
1011,102,1,0.1,do,do,-5.455164528638124
1011,102,1,0.1,do,pp,-5.192339964210987
1012,102,2,0.1,do,do,-5.202135360240936
1012,102,2,0.1,do,pp,-5.10593505948782
1013,102,3,0.1,do,do,-6.56799131296575
1013,102,3,0.1,do,pp,-6.449337681382895
1014,102,4,0.1,do,do,-4.935542201250792
1014,102,4,0.1,do,pp,-4.525210622698069
1015,102,5,0.1,do,do,-6.029055778682232
1015,102,5,0.1,do,pp,-5.571602661162615
1016,102,1,0.1,pp,do,-6.127199118211865
