train_loss,val_performance
10.464799880981445,-0.7516235844294235
10.29700756072998,-0.7574667819341023
10.132261276245117,-0.7618089056015016
9.966826438903809,-0.7648741579055782
9.803800582885742,-0.7676953538258866
9.6474609375,-0.7695764938990273
9.493825912475586,-0.7705987469355264
9.340470314025879,-0.7708655103047688
9.186544418334961,-0.7701877133051553
9.035581588745117,-0.7686318365732827
8.887910842895508,-0.7669501082102457
8.745044708251953,-0.7649583641688027
8.607202529907227,-0.7626196972529087
8.474588394165039,-0.7596196603775027
8.347187995910645,-0.7562482627232869
8.227228164672852,-0.7528028710683188
8.113760948181152,-0.7496278937657666
8.010197639465332,-0.7467742697397863
7.911696434020996,-0.7439631223678589
7.81695556640625,-0.741073789596558
7.725704193115234,-0.738447715441386
7.636483669281006,-0.7358497826258343
7.548701286315918,-0.7334867493311563
7.464437007904053,-0.7310814189910886
7.382016658782959,-0.7284766705830892
7.301096439361572,-0.7256568670272827
7.221020698547363,-0.7225997972488409
7.141548156738281,-0.7194863573710117
7.063843727111816,-0.7162412786483765
6.986171722412109,-0.7128270260492968
6.909089088439941,-0.709090503056844
6.831583499908447,-0.7048234717051187
6.753396034240723,-0.7000246795018512
6.675353050231934,-0.694364948272705
6.598235130310059,-0.6879103183746338
6.520887851715088,-0.6810138257344569
6.444677829742432,-0.6738032833735152
6.370468616485596,-0.6663802623748776
6.299209117889404,-0.6588995218276983
6.230058670043945,-0.6515527486801149
6.163882255554199,-0.6444482692082723
6.09883975982666,-0.6377072381973274
6.035061359405518,-0.6313109763463336
5.971928596496582,-0.62517481803894
5.9092020988464355,-0.619344016710917
5.847082614898682,-0.6139498297373454
5.785901069641113,-0.6089786561330159
5.72609806060791,-0.6043019946416219
5.6677446365356445,-0.6000347789128622
5.610459327697754,-0.5963359626134235
5.554021835327148,-0.5931123908360805
5.497821807861328,-0.5903207000096646
5.442751884460449,-0.587821798324585
5.388726234436035,-0.5856727441151941
5.335574150085449,-0.5838359721501662
5.283318996429443,-0.5823308372497555
5.231808662414551,-0.5810543441772467
5.180906295776367,-0.5798750861485802
5.130621910095215,-0.5787413597106941
5.081183433532715,-0.5776727199554443
5.032595634460449,-0.5765030050277709
4.984697341918945,-0.575291186968486
4.937750816345215,-0.5739779281616206
4.891650199890137,-0.5726900609334304
4.846442699432373,-0.5713754240671793
4.802156925201416,-0.5699829657872515
4.758803367614746,-0.5685816431045536
4.716411113739014,-0.567190548578898
4.674254417419434,-0.5658665704727177
4.632615089416504,-0.5646898937225338
