item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1005,101,5,0.1,do,do,-5.550616986677051
1005,101,5,0.1,do,pp,-5.49826592206955
1010,101,5,0.1,pp,do,-5.227428362518549
1010,101,5,0.1,pp,pp,-4.58376908712089
1012,102,2,0.1,do,do,-5.616287648305297
1012,102,2,0.1,do,pp,-5.186477803438902
1013,102,3,0.1,do,do,-6.794078509509563
1013,102,3,0.1,do,pp,-6.263104848191142
1017,102,2,0.1,pp,do,-4.9059755474329
1017,102,2,0.1,pp,pp,-4.150975328311324
1018,102,3,0.1,pp,do,-4.7874002762138845
1018,102,3,0.1,pp,pp,-4.0987738754600285
1024,103,4,0.1,do,do,-5.070722640678286
1024,103,4,0.1,do,pp,-4.655508603155613
1029,103,4,0.1,pp,do,-5.189840403571725
1029,103,4,0.1,pp,pp,-4.3521527539938685
2124,213,4,0.1,do,do,-5.995008805766702
2124,213,4,0.1,do,pp,-5.556455454975366
2129,213,4,0.1,pp,do,-4.946811291947961
2129,213,4,0.1,pp,pp,-4.346176373586059
994,100,4,0.1,do,do,-5.271386002376675
994,100,4,0.1,do,pp,-4.82224153727293
999,100,4,0.1,pp,do,-5.167283255234361
999,100,4,0.1,pp,pp,-4.349018765240908
