lm,item,hypothesis_id,hypothesis_instance,adaptation_dative,best_lr,best_val_performance,best_epoch,initial_delta,initial_do_pref,initial_do_mean,initial_pp_mean,final_delta,final_do_pref,final_do_mean,final_pp_mean,best_delta,best_do_pref,best_do_mean,best_pp_mean
smolm-autoreg-bpe-seed_444,1,1,1,pp,0.1,2.882918214797974,35,-0.5595511177607945,0.1457142857142857,-7.80696581363678,-7.247414695875985,-1.4040263158934456,0.018571428571428572,-6.56457989181791,-5.160553575924465,-1.2319067215919495,0.012857142857142857,-5.983709992340633,-4.751803270748684
smolm-autoreg-bpe-seed_444,1,1,1,do,0.1,3.1609923187891633,29,-0.5597870302200317,0.14714285714285713,-7.80332836151123,-7.2435413312911985,-0.4647917805399214,0.1657142857142857,-5.188962644168309,-4.7241708636283875,-0.6304392766952515,0.06285714285714286,-4.930336208002908,-4.299896931307656
smolm-autoreg-bpe-seed_444,2,1,2,do,0.1,4.347007625897724,41,-0.5602443613324847,0.14714285714285713,-7.810198707580566,-7.2499543462480815,-0.941434965474265,0.08142857142857143,-8.386268127645765,-7.4448331621715,-0.7776284691265651,0.09857142857142857,-6.9659417162622725,-6.188313247135707
smolm-autoreg-bpe-seed_444,2,1,2,pp,0.1,3.004836597442628,21,-0.5606337220328195,0.14714285714285713,-7.808024385997228,-7.247390663964408,-1.0470203828811646,0.04857142857142857,-6.4459820260320395,-5.398961643150875,-1.0801158383914402,0.041428571428571426,-6.4029168445723394,-5.3228010061808995
smolm-autoreg-bpe-seed_444,3,1,3,pp,0.1,3.2669254112243653,30,-0.5594927631105695,0.14714285714285713,-7.8038085760389055,-7.244315812928336,-0.8785305772508893,0.037142857142857144,-5.525237363747188,-4.646706786496298,-0.9161756447383336,0.047142857142857146,-5.411370969159263,-4.495195324420929
smolm-autoreg-bpe-seed_444,3,1,3,do,0.1,4.113729742368062,70,-0.5600421810150147,0.14714285714285713,-7.807267468316215,-7.2472252873012,-0.3807235871042524,0.2671428571428571,-5.565997950008938,-5.185274362904685,-0.3807235871042524,0.2671428571428571,-5.565997950008938,-5.185274362904685
smolm-autoreg-bpe-seed_444,4,1,4,pp,0.1,2.470946548779806,39,-0.5597770718165807,0.14714285714285713,-7.806173708098275,-7.246396636281695,-1.6752020927837916,0.03428571428571429,-8.112726407732282,-6.437524314948491,-1.1867303790364947,0.011428571428571429,-6.649667309692928,-5.462936930656433
smolm-autoreg-bpe-seed_444,4,1,4,do,0.1,3.1355795272191376,24,-0.5594622278213501,0.14714285714285713,-7.806403412137713,-7.246941184316363,-0.4932902029582432,0.27285714285714285,-6.993840481894357,-6.500550278936114,-0.9326848333222525,0.08142857142857143,-6.71598699263164,-5.783302159309387
smolm-autoreg-bpe-seed_444,5,1,5,do,0.1,2.6155122311909986,39,-0.5593362242834908,0.14714285714285713,-7.805445467403957,-7.246109243120466,-0.8937981544222151,0.08,-7.463413300854819,-6.5696151464326045,-0.6857636461939131,0.12285714285714286,-5.951189439637321,-5.265425793443407
smolm-autoreg-bpe-seed_444,5,1,5,pp,0.1,3.37342378616333,70,-0.5621476418631417,0.14714285714285713,-7.80897579738072,-7.246828155517578,-0.8740968905176435,0.037142857142857144,-5.201736402170999,-4.327639511653355,-0.8740968905176435,0.037142857142857144,-5.201736402170999,-4.327639511653355
smolm-autoreg-bpe-seed_444,6,2,1,pp,0.1,2.984017011324565,70,-0.5601285464423044,0.14714285714285713,-7.808344114848546,-7.248215568406241,-1.2569291601862227,0.05857142857142857,-7.414357274600437,-6.157428114414215,-1.2569291601862227,0.05857142857142857,-7.414357274600437,-6.157428114414215
smolm-autoreg-bpe-seed_444,6,2,1,do,0.1,3.6212253920237227,70,-0.559036316871643,0.14714285714285713,-7.807221394947597,-7.248185078075954,-0.6171069799150739,0.19857142857142857,-6.905155508518219,-6.288048528603145,-0.6171069799150739,0.19857142857142857,-6.905155508518219,-6.288048528603145
smolm-autoreg-bpe-seed_444,7,2,2,pp,0.1,4.213721192677815,57,-0.56128226348332,0.1457142857142857,-7.808384752273559,-7.247102488790239,-1.3717904305458068,0.012857142857142857,-8.197476672445024,-6.825686241899218,-1.3330237327303205,0.018571428571428572,-7.99666844367981,-6.663644710949489
smolm-autoreg-bpe-seed_444,7,2,2,do,0.1,2.5782342545191455,24,-0.5622123779569353,0.14714285714285713,-7.806742664745876,-7.24453028678894,-1.2024047092029027,0.21142857142857144,-8.893101568903242,-7.690696859700339,-0.9609644440242222,0.08857142857142856,-7.6395696582112995,-6.678605214187077
smolm-autoreg-bpe-seed_444,8,2,3,do,0.1,4.492071336110432,70,-0.5590072175434657,0.14714285714285713,-7.803642862864903,-7.244635645321437,-0.7093236523015158,0.17714285714285713,-6.619644301959447,-5.910320649657931,-0.7093236523015158,0.17714285714285713,-6.619644301959447,-5.910320649657931
