item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1,1,1,0.1,do,do,-4.901463283598423
1,1,1,0.1,do,pp,-4.418461976572871
10,1,5,0.1,pp,do,-5.242274437099695
10,1,5,0.1,pp,pp,-4.81385305300355
100,10,5,0.1,pp,do,-5.3757270582020285
100,10,5,0.1,pp,pp,-4.879174193367362
1000,100,5,0.1,pp,do,-5.789673648029566
1000,100,5,0.1,pp,pp,-5.131442651897669
1001,101,1,0.1,do,do,-4.7376055110245945
1001,101,1,0.1,do,pp,-4.3964354615658525
1002,101,2,0.1,do,do,-5.206238743290305
1002,101,2,0.1,do,pp,-4.788882127404213
1003,101,3,0.1,do,do,-5.740359592065215
1003,101,3,0.1,do,pp,-5.167910165712238
1004,101,4,0.1,do,do,-6.3701414376497265
1004,101,4,0.1,do,pp,-6.475580664724111
1005,101,5,0.1,do,do,-5.673414961621165
1005,101,5,0.1,do,pp,-5.612545932456851
1006,101,1,0.1,pp,do,-4.569473427534104
1006,101,1,0.1,pp,pp,-4.040684719756245
1007,101,2,0.1,pp,do,-4.652942630648613
1007,101,2,0.1,pp,pp,-3.949216566234827
1008,101,3,0.1,pp,do,-4.969207695126533
1008,101,3,0.1,pp,pp,-4.330785235390067
1009,101,4,0.1,pp,do,-5.076891226693988
1009,101,4,0.1,pp,pp,-4.606339921429753
101,11,1,0.1,do,do,-7.477181638032198
101,11,1,0.1,do,pp,-6.899505115300417
1010,101,5,0.1,pp,do,-5.287941341474652
1010,101,5,0.1,pp,pp,-4.738353014737368
1011,102,1,0.1,do,do,-5.1902194526046515
1011,102,1,0.1,do,pp,-4.876862913742661
1012,102,2,0.1,do,do,-5.014038217067719
1012,102,2,0.1,do,pp,-4.923693790286779
1013,102,3,0.1,do,do,-5.2951904479414225
1013,102,3,0.1,do,pp,-5.182389968633652
1014,102,4,0.1,do,do,-5.291503662988544
1014,102,4,0.1,do,pp,-5.110480305552483
1015,102,5,0.1,do,do,-5.01284126713872
1015,102,5,0.1,do,pp,-5.06869174130261
1016,102,1,0.1,pp,do,-4.988863340020179
1016,102,1,0.1,pp,pp,-4.4934091083705425
1017,102,2,0.1,pp,do,-4.895103806629777
1017,102,2,0.1,pp,pp,-4.123099182173609
1018,102,3,0.1,pp,do,-4.6401824034750465
1018,102,3,0.1,pp,pp,-4.054275473579764
1019,102,4,0.1,pp,do,-4.765864243358374
1019,102,4,0.1,pp,pp,-4.142705902457237
102,11,2,0.1,do,do,-5.961059115082025
102,11,2,0.1,do,pp,-5.371845038980245
1020,102,5,0.1,pp,do,-5.750111056864261
1020,102,5,0.1,pp,pp,-4.945223150402308
1021,103,1,0.1,do,do,-4.376729134842753
1021,103,1,0.1,do,pp,-4.126972564682364
1022,103,2,0.1,do,do,-4.3546372901648285
1022,103,2,0.1,do,pp,-4.177294062450528
1023,103,3,0.1,do,do,-4.914783369004726
1023,103,3,0.1,do,pp,-4.687659326568246
1024,103,4,0.1,do,do,-5.328337698802352
1024,103,4,0.1,do,pp,-4.886301159858704
1025,103,5,0.1,do,do,-5.029962593689561
1025,103,5,0.1,do,pp,-4.608803868666291
1026,103,1,0.1,pp,do,-5.635543452575803
1026,103,1,0.1,pp,pp,-4.475718123093247
1027,103,2,0.1,pp,do,-4.79436465986073
1027,103,2,0.1,pp,pp,-4.082590181753039
1028,103,3,0.1,pp,do,-5.179366035014391
1028,103,3,0.1,pp,pp,-4.6869283527135845
1029,103,4,0.1,pp,do,-4.930877782404423
1029,103,4,0.1,pp,pp,-4.298526997864246
103,11,3,0.1,do,do,-6.093602246791124
103,11,3,0.1,do,pp,-5.784872353821993
1030,103,5,0.1,pp,do,-4.91722348742187
1030,103,5,0.1,pp,pp,-4.227492141351104
1031,104,1,0.1,do,do,-4.702553829923272
1031,104,1,0.1,do,pp,-4.35241071395576
1032,104,2,0.1,do,do,-5.7322391122579575
1032,104,2,0.1,do,pp,-5.315074200928211
1033,104,3,0.1,do,do,-4.453521019592881
1033,104,3,0.1,do,pp,-4.1405913107097145
1034,104,4,0.1,do,do,-5.536727927997708
1034,104,4,0.1,do,pp,-5.229767183214426
1035,104,5,0.1,do,do,-4.64302432127297
1035,104,5,0.1,do,pp,-4.339057756587863
1036,104,1,0.1,pp,do,-5.271181680262089
1036,104,1,0.1,pp,pp,-4.732096226885915
1037,104,2,0.1,pp,do,-5.95303922817111
1037,104,2,0.1,pp,pp,-5.286717667803169
1038,104,3,0.1,pp,do,-5.206139394268393
1038,104,3,0.1,pp,pp,-4.60991994291544
1039,104,4,0.1,pp,do,-5.618456516787409
1039,104,4,0.1,pp,pp,-5.129522793740034
104,11,4,0.1,do,do,-6.022421857342124
104,11,4,0.1,do,pp,-5.547870269045234
1040,104,5,0.1,pp,do,-4.61565255150199
1040,104,5,0.1,pp,pp,-4.000239473581314
1041,105,1,0.1,do,do,-4.910947930812836
1041,105,1,0.1,do,pp,-4.5842594724148515
1042,105,2,0.1,do,do,-5.221762199327349
1042,105,2,0.1,do,pp,-5.007768012583256
1043,105,3,0.1,do,do,-5.421870796382427
1043,105,3,0.1,do,pp,-5.174359779432416
1044,105,4,0.1,do,do,-4.715175297856331
1044,105,4,0.1,do,pp,-4.362588818743825
1045,105,5,0.1,do,do,-5.2563757911324505
1045,105,5,0.1,do,pp,-4.974590354785323
1046,105,1,0.1,pp,do,-5.596311685070395
1046,105,1,0.1,pp,pp,-4.827802123501897
1047,105,2,0.1,pp,do,-4.904578962177038
1047,105,2,0.1,pp,pp,-4.311561655253172
1048,105,3,0.1,pp,do,-6.162776982784271
1048,105,3,0.1,pp,pp,-5.404636961594224
1049,105,4,0.1,pp,do,-4.960854709893465
1049,105,4,0.1,pp,pp,-4.235925198346377
105,11,5,0.1,do,do,-5.0003041960299015
105,11,5,0.1,do,pp,-4.7336408998817205
1050,105,5,0.1,pp,do,-5.181078718602658
1050,105,5,0.1,pp,pp,-4.550208582356572
1051,106,1,0.1,do,do,-5.9635214433074
1051,106,1,0.1,do,pp,-5.415767407789827
1052,106,2,0.1,do,do,-5.060156543925404
1052,106,2,0.1,do,pp,-4.435618956387043
1053,106,3,0.1,do,do,-6.395578880608082
1053,106,3,0.1,do,pp,-5.7577829521149395
1054,106,4,0.1,do,do,-6.079470664262772
1054,106,4,0.1,do,pp,-5.22421191893518
1055,106,5,0.1,do,do,-5.498927121981978
1055,106,5,0.1,do,pp,-5.018604484200478
1056,106,1,0.1,pp,do,-5.301027859374881
1056,106,1,0.1,pp,pp,-4.687190442532301
1057,106,2,0.1,pp,do,-4.836731045693159
1057,106,2,0.1,pp,pp,-4.1584890395402905
1058,106,3,0.1,pp,do,-5.38392515257001
1058,106,3,0.1,pp,pp,-4.666220999136567
1059,106,4,0.1,pp,do,-4.819394225999713
1059,106,4,0.1,pp,pp,-4.153255908191204
106,11,1,0.1,pp,do,-5.168348057195544
106,11,1,0.1,pp,pp,-4.557683174684644
1060,106,5,0.1,pp,do,-6.732838726788759
1060,106,5,0.1,pp,pp,-5.6155795969069
1061,107,1,0.1,do,do,-5.913490753620863
1061,107,1,0.1,do,pp,-5.530663575604558
1062,107,2,0.1,do,do,-6.153550629690289
1062,107,2,0.1,do,pp,-5.701931535080075
1063,107,3,0.1,do,do,-5.326133957132697
1063,107,3,0.1,do,pp,-4.982345173880458
1064,107,4,0.1,do,do,-5.596082029864192
1064,107,4,0.1,do,pp,-5.24387727715075
1065,107,5,0.1,do,do,-6.2027759801596405
1065,107,5,0.1,do,pp,-5.6734483249485494
1066,107,1,0.1,pp,do,-5.47087576277554
1066,107,1,0.1,pp,pp,-4.858480601012706
1067,107,2,0.1,pp,do,-5.341080465912819
1067,107,2,0.1,pp,pp,-4.5203644800931215
1068,107,3,0.1,pp,do,-5.908177625015378
1068,107,3,0.1,pp,pp,-5.030080927163363
1069,107,4,0.1,pp,do,-5.481138025224209
1069,107,4,0.1,pp,pp,-4.702452082373202
107,11,2,0.1,pp,do,-5.838188680261373
107,11,2,0.1,pp,pp,-5.356906678900122
1070,107,5,0.1,pp,do,-5.719587844982743
1070,107,5,0.1,pp,pp,-4.737097092345357
1071,108,1,0.1,do,do,-6.002673641592264
1071,108,1,0.1,do,pp,-5.64366124048829
1072,108,2,0.1,do,do,-5.190574022009969
1072,108,2,0.1,do,pp,-4.560688534006476
1073,108,3,0.1,do,do,-5.379918073117733
1073,108,3,0.1,do,pp,-4.881877685338258
1074,108,4,0.1,do,do,-5.5803447011858225
1074,108,4,0.1,do,pp,-5.164202744886279
1075,108,5,0.1,do,do,-4.752765551954508
1075,108,5,0.1,do,pp,-4.476989885047078
1076,108,1,0.1,pp,do,-5.727177611738443
1076,108,1,0.1,pp,pp,-5.156228871271014
1077,108,2,0.1,pp,do,-4.894858253747225
1077,108,2,0.1,pp,pp,-4.285059214755893
1078,108,3,0.1,pp,do,-5.100860389322042
1078,108,3,0.1,pp,pp,-4.250721644237638
1079,108,4,0.1,pp,do,-5.0990645125508305
1079,108,4,0.1,pp,pp,-4.201406960561871
108,11,3,0.1,pp,do,-5.590883937105536
108,11,3,0.1,pp,pp,-4.739263951405883
1080,108,5,0.1,pp,do,-4.752070514857769
1080,108,5,0.1,pp,pp,-3.9749552117660643
1081,109,1,0.1,do,do,-6.566396341472864
1081,109,1,0.1,do,pp,-5.876413064822555
1082,109,2,0.1,do,do,-6.127494221180678
1082,109,2,0.1,do,pp,-5.560613189265132
1083,109,3,0.1,do,do,-6.618106939271092
1083,109,3,0.1,do,pp,-5.906849776953459
1084,109,4,0.1,do,do,-4.741816452890634
1084,109,4,0.1,do,pp,-4.3206974811851975
1085,109,5,0.1,do,do,-8.925840459018946
1085,109,5,0.1,do,pp,-8.260913994163275
1086,109,1,0.1,pp,do,-5.454929793998599
1086,109,1,0.1,pp,pp,-4.728434797003866
1087,109,2,0.1,pp,do,-5.179145686328411
1087,109,2,0.1,pp,pp,-4.481080320104956
1088,109,3,0.1,pp,do,-5.525898519903421
1088,109,3,0.1,pp,pp,-4.898622146621347
1089,109,4,0.1,pp,do,-5.159923217818141
1089,109,4,0.1,pp,pp,-4.502497284859419
109,11,4,0.1,pp,do,-6.072379736602306
109,11,4,0.1,pp,pp,-5.410331106558442
1090,109,5,0.1,pp,do,-5.343041753023863
1090,109,5,0.1,pp,pp,-4.887056906148791
1091,110,1,0.1,do,do,-4.427041459083557
1091,110,1,0.1,do,pp,-4.134799176082015
1092,110,2,0.1,do,do,-5.0463423948735
1092,110,2,0.1,do,pp,-4.810986048355699
1093,110,3,0.1,do,do,-5.551413518935442
1093,110,3,0.1,do,pp,-5.1989773262292145
1094,110,4,0.1,do,do,-5.1062182553112505
1094,110,4,0.1,do,pp,-4.8701717298477885
1095,110,5,0.1,do,do,-6.028709137067199
1095,110,5,0.1,do,pp,-5.79632912799716
1096,110,1,0.1,pp,do,-5.0794051717966795
1096,110,1,0.1,pp,pp,-4.33744879513979
1097,110,2,0.1,pp,do,-5.6031569365411995
