idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
1,do,0.05,0.0,28,2.578877627849579,-4.655473957639752,-4.224677708413866
2,pp,0.05,0.0,22,1.527769334316253,-5.848223673213612,-4.918062159750197
3,do,0.05,0.0,68,1.8322318196296692,-5.578703251751986,-4.937455105781555
4,pp,0.05,0.0,62,2.4376671779155723,-6.867859336101648,-5.669219268692864
5,do,0.05,0.0,50,2.1631704068183897,-5.8229702096996885,-5.177134675449795
6,pp,0.05,0.0,64,1.646784797906876,-7.4847641959334865,-6.231265007125007
7,do,0.05,0.0,31,1.1775770688056948,-5.61359101786758,-4.9388588137096825
8,pp,0.05,0.0,49,0.7711320590972894,-6.727789586963076,-5.663615926106771
9,do,0.05,0.0,19,1.4583862257003783,-5.829464236172763,-5.58160519335005
10,pp,0.05,0.0,41,2.2340725445747376,-5.331213705467455,-4.6401799930466545
11,do,0.05,0.0,32,2.0112750792503356,-5.13097604115804,-4.659470823076036
12,pp,0.05,0.0,33,2.206982210874558,-4.8270201524098715,-4.141738951206207
13,do,0.05,0.0,70,1.0022211802005767,-7.181172223524614,-7.034945527712504
14,pp,0.05,0.0,70,0.5358305716514584,-6.674315841270215,-5.520066369904412
15,do,0.05,0.0,40,2.295850460529328,-5.288223773782904,-4.810150469674005
16,pp,0.05,0.0,69,1.1400566387176516,-6.001017025745276,-5.221709854072994
17,do,0.05,0.0,13,0.7275211775302886,-5.359165112177531,-5.11292921172248
18,pp,0.05,0.0,7,0.25221739768981966,-4.891101342981512,-4.213047544161479
19,do,0.05,0.0,11,0.7888410878181462,-5.230007320461851,-4.495303437444899
20,pp,0.05,0.0,20,1.393638082742691,-5.179270182233868,-4.419575158754984
21,do,0.05,0.0,6,0.7164012241363533,-5.124378723086733,-4.37630504237281
22,pp,0.05,0.0,11,0.6768002712726595,-5.54480261369185,-4.7338809781604345
23,do,0.05,0.0,24,0.5891248297691343,-6.801729999889027,-6.562999455134074
24,pp,0.05,0.0,33,0.20040164828300533,-6.85592367143342,-5.9661810371610855
25,do,0.05,0.0,57,2.4421499931812294,-4.663262207580336,-4.3533120393753055
26,pp,0.05,0.0,38,1.5944964241981507,-4.63572870167819,-3.8609281433953178
27,do,0.05,0.0,37,2.429114725589754,-7.695801693020445,-7.254178667068482
28,pp,0.05,0.0,70,1.3601898753643038,-5.474532430822199,-4.559957175784641
29,do,0.05,0.0,20,2.247656902074814,-4.3154512896682276,-4.048849074045817
30,pp,0.05,0.0,70,0.9437650120258336,-5.428893245350231,-4.424860858917237
31,do,0.05,0.0,35,1.7981142401695243,-6.022815172600024,-5.2022172874874535
32,pp,0.05,0.0,70,1.4226815152168273,-4.855320744080977,-3.9733906348546344
