lm,item,hypothesis_id,hypothesis_instance,adaptation_dative,best_lr,best_val_performance,best_epoch,initial_delta,initial_do_pref,initial_do_mean,initial_pp_mean,final_delta,final_do_pref,final_do_mean,final_pp_mean,best_delta,best_do_pref,best_do_mean,best_pp_mean
raw,24,5,4,do,0.1,2.3949023644129435,16,-0.47540423325129916,0.15571428571428572,-7.55557282107217,-7.080168587820871,-1.6861197185516357,0.12428571428571429,-10.389033530099052,-8.702913811547415,-1.128430368219103,0.1457142857142857,-8.097726921354022,-6.969296553134918
raw,24,5,4,pp,0.1,2.442888641357423,20,-0.47541144030434745,0.15714285714285714,-7.554500248772757,-7.07908880846841,-1.0497637830461775,0.08857142857142856,-6.786043888500759,-5.736280105454581,-1.384341984135764,0.014285714285714285,-6.0465019389561245,-4.6621599548203605
raw,25,5,5,pp,0.1,3.531699395179748,29,-0.47522432122911723,0.15857142857142856,-7.556643462181091,-7.081419140951974,-0.8332792738505772,0.19,-7.145443626471928,-6.312164352621351,-0.9507048170907156,0.04285714285714286,-5.591522604056767,-4.640817786966052
raw,25,5,5,do,0.1,3.9273120292027786,21,-0.47558385099683487,0.15714285714285714,-7.556418726784842,-7.080834875788008,1.0304129706110272,0.71,-7.985779881477356,-9.016192852088384,-0.4571692419052124,0.1757142857142857,-5.911468486785889,-5.454299244880676
raw,26,6,1,do,0.1,3.289994524319966,43,-0.47490088190351215,0.15714285714285714,-7.558679782322475,-7.083778900418963,-0.37499265943254745,0.3442857142857143,-8.04690081357956,-7.671908154147012,-0.06496687991278512,0.4157142857142857,-7.217793972832816,-7.152827092920031
raw,26,6,1,pp,0.1,3.8911865520477305,46,-0.4753481476647513,0.15571428571428572,-7.556664591516768,-7.081316443852016,-1.1671712170328412,0.005714285714285714,-7.847694506985801,-6.680523289952959,-1.0579222314698356,0.008571428571428572,-7.039813226972307,-5.9818909955024715
raw,27,6,2,pp,0.1,2.370526645978293,70,-0.4745003754752023,0.15714285714285714,-7.556621691158839,-7.082121315683637,-1.0283545780181884,0.03142857142857143,-6.295228484698704,-5.266873906680516,-1.0283545780181884,0.03142857142857143,-6.295228484698704,-5.266873906680516
raw,27,6,2,do,0.1,0.6582931105295806,21,-0.4760120289666312,0.15571428571428572,-7.555310879434858,-7.079298850468227,-0.3445572655541556,0.3142857142857143,-6.629231860297067,-6.284674594742911,-0.6519501631600516,0.16142857142857142,-6.050189908232007,-5.398239745071956
raw,28,6,3,pp,0.1,0.7366336679458616,23,-0.47499282360076905,0.15714285714285714,-7.5525832366943355,-7.077590413093567,-1.9113514171327863,0.03,-10.057546316214971,-8.146194899082184,-1.3616211662973676,0.014285714285714285,-6.533990228857313,-5.172369062559945
raw,28,6,3,do,0.1,4.011243284543356,33,-0.4756212977000645,0.15714285714285714,-7.553293440682547,-7.0776721429824825,-1.8740269555364337,0.07,-10.892293224675315,-9.01826626913888,-1.085055227960859,0.1,-7.802753788062504,-6.7176985601016455
raw,29,6,4,do,0.1,3.3809053246180216,48,-0.4756116873877389,0.15714285714285714,-7.556064563478742,-7.0804528760910035,-0.12135199001857212,0.4357142857142857,-7.863652648925782,-7.742300658907209,-0.45246219055993214,0.2571428571428571,-7.166087156023298,-6.7136249654633655
raw,29,6,4,pp,0.1,2.331324855486553,44,-0.47508284977504184,0.15571428571428572,-7.556050065585545,-7.080967215810503,-1.5177979499953134,0.017142857142857144,-8.080301342010499,-6.562503392015184,-1.3551332439695085,0.018571428571428572,-7.866956879411425,-6.511823635441917
raw,30,6,5,do,0.1,2.3886856826146436,18,-0.4751523201806205,0.15714285714285714,-7.554610791887556,-7.0794584717069355,-1.1869127133914403,0.21428571428571427,-9.722217782224927,-8.535305068833487,-0.8127301011766707,0.13142857142857142,-6.482158765452248,-5.6694286642755785
raw,30,6,5,pp,0.1,2.2747232453028365,30,-0.47514227526528496,0.15714285714285714,-7.556767597879682,-7.081625322614397,-0.9982703675542559,0.11285714285714285,-6.551014770099095,-5.552744402544839,-0.8543504193850926,0.08714285714285715,-5.310793472698757,-4.456443053313664
raw,31,7,1,do,0.1,3.173356424967447,50,-0.4755539642061506,0.15571428571428572,-7.555866361345563,-7.080312397139413,-0.8767573428153992,0.055714285714285716,-7.716290410927364,-6.839533068111964,-0.7320937115805489,0.07428571428571429,-6.775207086971828,-6.043113375391279
raw,31,7,1,pp,0.1,3.226665647824605,58,-0.4753709820338658,0.15714285714285714,-7.559052648544312,-7.083681666510445,-1.2434306386538914,0.07714285714285714,-8.840153907707759,-7.596723269053868,-1.270592041526522,0.07142857142857142,-8.875708513941083,-7.6051164724145615
raw,32,7,2,pp,0.1,3.8562778282165526,48,-0.4750632040841239,0.15857142857142856,-7.553516299383981,-7.0784530952998574,-1.169150390795299,0.24714285714285714,-6.901857453414372,-5.732707062619073,-1.3369824417999812,0.21857142857142858,-7.011054694993155,-5.674072253193174
raw,32,7,2,do,0.1,3.925231000582377,26,-0.47583611488342287,0.15571428571428572,-7.554223730904716,-7.078387616021293,-0.8190058663913182,0.05857142857142857,-7.539955011776516,-6.720949145385197,-0.8107192117827279,0.04857142857142857,-7.308215215546745,-6.497496003764017
raw,33,7,3,do,0.1,2.7230610990524298,21,-0.4746629551478795,0.15714285714285714,-7.556317536490304,-7.081654581342424,-0.8670422567640033,0.08285714285714285,-8.63581062725612,-7.7687683704921175,-0.6329408652441842,0.10714285714285714,-6.502594451904297,-5.869653586660113
raw,33,7,3,pp,0.1,3.660087132453919,48,-0.47477573735373363,0.15714285714285714,-7.556053517205375,-7.081277779851641,-1.4922557890415191,0.11857142857142858,-7.359740881238665,-5.867485092197145,-1.6052108710152762,0.10285714285714286,-7.286221029077257,-5.681010158061981
raw,34,7,4,pp,0.1,2.661912010510762,70,-0.4760707609994071,0.15571428571428572,-7.5569697366442,-7.080898975644793,-1.113357675586428,0.14,-6.860873727117266,-5.747516051530838,-1.113357675586428,0.14,-6.860873727117266,-5.747516051530838
raw,34,7,4,do,0.1,2.765270449320475,25,-0.4760370819909232,0.15714285714285714,-7.556008577346802,-7.0799714953558786,-0.7247410409791128,0.15571428571428572,-8.404540591239929,-7.6797995502608165,-0.6209085791451591,0.15285714285714286,-7.219506287574768,-6.598597708429609
raw,35,7,5,do,0.1,1.4970311037699382,62,-0.47462551389421737,0.15714285714285714,-7.554455900192261,-7.079830386298044,-0.6942597542490277,0.14142857142857143,-7.197575669969831,-6.503315915720804,-0.6975305424417768,0.14142857142857143,-7.20130471944809,-6.503774177006313
raw,35,7,5,pp,0.1,3.305995666186016,70,-0.4760165970666068,0.15714285714285714,-7.55395416872842,-7.0779375716618125,-0.9849062616484506,0.12285714285714286,-6.787485458510263,-5.802579196861812,-0.9849062616484506,0.12285714285714286,-6.787485458510263,-5.802579196861812
raw,36,8,1,pp,0.1,2.8088543430964146,19,-0.4751959562301636,0.15714285714285714,-7.556868876729693,-7.081672920499529,-1.2290448025294713,0.05285714285714286,-6.0415035012790135,-4.812458698749542,-0.8041737937927246,0.08428571428571428,-4.789885032517569,-3.985711238724845
raw,36,8,1,do,0.1,2.8733052984873453,35,-0.4755862842287336,0.15714285714285714,-7.555743517194475,-7.080157232965742,-0.5752486944198608,0.1742857142857143,-7.646999475274767,-7.071750780854907,-0.5888122017042977,0.12571428571428572,-7.503629449095045,-6.914817247390747
raw,37,8,2,pp,0.1,0.7681607913970954,70,-0.47556939533778597,0.15571428571428572,-7.555773178509304,-7.080203783171518,-1.230657514504024,0.07571428571428572,-8.164836716311319,-6.934179201807295,-1.230657514504024,0.07571428571428572,-8.164836716311319,-6.934179201807295
raw,37,8,2,do,0.1,1.6017351182301844,21,-0.47519856725420273,0.15714285714285714,-7.554745430265154,-7.079546863010951,-0.943082994733538,0.13142857142857142,-9.175505682400294,-8.232422687666757,-0.8165322531972613,0.05,-7.179651299885341,-6.36311904668808
raw,38,8,3,do,0.1,2.9654895814259845,34,-0.47545372826712473,0.15571428571428572,-7.556228298459734,-7.0807745701926095,-0.5836627963611057,0.17142857142857143,-7.71804384469986,-7.134381048338754,-0.6333452003342764,0.11,-7.657020161151886,-7.023674960817609
raw,38,8,3,pp,0.1,2.638974827130636,18,-0.4746642221723284,0.15714285714285714,-7.5550181184496195,-7.080353896277291,-1.2735467198916843,0.05857142857142857,-5.969085874898093,-4.695539155006409,-0.8063454152856554,0.08285714285714285,-4.747302364962442,-3.940956949676786
raw,39,8,4,pp,0.1,2.0411254167556763,22,-0.4752076898302351,0.15714285714285714,-7.557189295632498,-7.081981605802263,-1.4860960926328386,0.07714285714285714,-10.681558365821838,-9.195462273189,-0.8931639981269837,0.1,-6.073359830379486,-5.180195832252503
raw,39,8,4,do,0.1,1.9173787625630698,29,-0.47481731278555733,0.15714285714285714,-7.554217126028878,-7.079399813243321,-0.9356146008627755,0.1657142857142857,-10.014625854832785,-9.07901125397001,-0.7441559730257307,0.20142857142857143,-8.663843628679002,-7.919687655653273
raw,40,8,5,pp,0.1,2.952831336657206,46,-0.47490279810769215,0.15714285714285714,-7.557407059669495,-7.082504261561803,-1.2395075130462647,0.10285714285714286,-6.980166504723685,-5.740658991677421,-1.2386499197142464,0.08285714285714285,-6.607705782141005,-5.369055862426758
raw,40,8,5,do,0.1,2.588653542200724,52,-0.4766495772770473,0.15571428571428572,-7.55649192401341,-7.079842346736363,-1.0670781578336443,0.18571428571428572,-10.073733846119472,-9.006655688285827,-1.0420672062465122,0.13714285714285715,-9.327006668363298,-8.284939462116787
raw,41,9,1,pp,0.05,0.34893893241882257,9,-0.47424375806535995,0.16,-7.554513459886824,-7.0802697018214635,-0.8104888670785086,0.2257142857142857,-7.529384454999652,-6.718895587921143,-0.832467177254813,0.10142857142857142,-5.4934775924682615,-4.661010415213449
raw,41,9,1,do,0.01,-0.232799393335978,45,-0.4751057256971087,0.15714285714285714,-7.555218300819397,-7.080112575122288,-0.523869343825749,0.09285714285714286,-6.457522223676954,-5.933652879851205,-0.6196878044945853,0.05714285714285714,-6.234396633080074,-5.6147088285854885
raw,42,9,2,do,0.1,2.2366843986511222,11,-0.47570553507123675,0.15714285714285714,-7.556868282045637,-7.0811627469744005,-0.11514565604073661,0.36857142857142855,-9.655974349975587,-9.540828693934849,-0.525644440991538,0.15714285714285714,-6.006251673698426,-5.4806072327068875
raw,42,9,2,pp,0.1,3.5846547396977746,47,-0.47491823537009104,0.15714285714285714,-7.555125910895211,-7.08020767552512,-0.9572224429675511,0.09,-7.083830616474152,-6.1266081735066,-0.8607759012494769,0.10142857142857142,-6.030281170776912,-5.169505269527435
raw,43,9,3,do,0.1,2.1681274875005077,49,-0.47467364515577043,0.15714285714285714,-7.555127173151289,-7.080453527995518,-1.0866236979620798,0.03571428571428571,-9.985536693164281,-8.8989129952022,-1.167790822982788,0.03428571428571429,-10.107906862667628,-8.94011603968484
raw,43,9,3,pp,0.1,3.334389564196268,27,-0.4749684340613229,0.15857142857142856,-7.552078492982047,-7.077110058920724,-2.081900654179709,0.08142857142857143,-14.334318122182573,-12.252417468002864,-1.817143086705889,0.05285714285714286,-9.878826246942793,-8.061683160236903
raw,44,9,4,do,0.1,0.6363687133789071,30,-0.4746053055354527,0.15571428571428572,-7.556230666296822,-7.08162536076137,-0.8778245660236904,0.037142857142857144,-9.823362539155143,-8.945537973131453,-0.7981523166384016,0.09714285714285714,-8.530080438341413,-7.731928121703012
raw,44,9,4,pp,0.1,0.4282725954055788,9,-0.4751786075319563,0.15714285714285714,-7.557518063272749,-7.082339455740793,-1.0147550473894391,0.1357142857142857,-8.972487262317113,-7.957732214927673,-0.920244460105896,0.15428571428571428,-6.723350258895329,-5.803105798789433
raw,45,9,5,pp,0.1,1.3453433450063068,13,-0.4743007571356637,0.15714285714285714,-7.553620253971645,-7.079319496835981,-0.3042862789971488,0.34714285714285714,-7.333159205913543,-7.028872926916395,-0.7824989863804408,0.15428571428571428,-5.318092363902501,-4.53559337752206
raw,45,9,5,do,0.1,0.700440004666647,23,-0.47543165751865935,0.15571428571428572,-7.557708206857954,-7.082276549339294,-0.5975572582653591,0.12428571428571429,-8.28772704907826,-7.690169790812901,-0.620919668333871,0.07714285714285714,-7.364254086358207,-6.743334418024336
raw,46,10,1,pp,0.1,1.9221473026275628,42,-0.47589028085981094,0.15571428571428572,-7.555019486291068,-7.079129205431257,-0.7941966465541295,0.18285714285714286,-7.98606615952083,-7.191869512966701,-0.7489449756486075,0.22285714285714286,-7.695138207163129,-6.946193231514522
raw,46,10,1,do,0.1,2.1468899440765377,20,-0.4743589803150722,0.15857142857142856,-7.551458666665213,-7.077099686350142,-0.9411935465676444,0.09285714285714286,-9.108393684114729,-8.167200137547084,-0.8774294662475586,0.07,-7.5399642321041656,-6.6625347658566065
raw,47,10,2,do,0.1,3.6234464009602867,44,-0.47525972775050573,0.15714285714285714,-7.55624989441463,-7.080990166664123,-0.7518579387664794,0.28714285714285714,-9.013344416618347,-8.261486477851868,-0.7659969990594047,0.24285714285714285,-8.765784952299935,-7.9997879532405305
raw,47,10,2,pp,0.1,2.9669133901596076,40,-0.47416240555899486,0.15857142857142856,-7.554740299497332,-7.0805778939383375,-2.743480416025434,0.032857142857142856,-10.919832686696735,-8.1763522706713,-3.5681332741464886,0.02,-11.027135408605847,-7.459002134459359
raw,48,10,3,do,0.1,3.397734851837159,26,-0.47552524226052423,0.15714285714285714,-7.559173461369106,-7.083648219108581,-0.5288751588548932,0.19714285714285715,-7.827093165942601,-7.298218007087708,-0.33722510065351213,0.24571428571428572,-5.57382764509746,-5.236602544443948
raw,48,10,3,pp,0.1,3.1417895905176803,40,-0.4754296861376081,0.15714285714285714,-7.556992960657392,-7.081563274519784,-1.1542026281356812,0.045714285714285714,-8.060298642430986,-6.906096014295305,-0.8591824907915933,0.09,-5.315750665664673,-4.456568174873079
raw,49,10,4,pp,0.1,2.6036832046508795,70,-0.4756728185926165,0.15571428571428572,-7.5560665627888275,-7.08039374419621,-1.5456481742858887,0.10857142857142857,-8.515113875525339,-6.969465701239449,-1.5456481742858887,0.10857142857142857,-8.515113875525339,-6.969465701239449
raw,49,10,4,do,0.1,4.038848547935485,41,-0.47593048981257846,0.15714285714285714,-7.552981367111206,-7.077050877298627,-0.2530053240912301,0.3628571428571429,-8.136952968324934,-7.883947644233704,-0.15026129381997244,0.42428571428571427,-7.641637248311724,-7.491375954491752
raw,50,10,5,pp,0.1,2.0051151482264205,28,-0.47566958972385953,0.15714285714285714,-7.555947244507926,-7.080277654784067,-2.497696019581386,0.06142857142857143,-10.985848115512303,-8.488152095930918,-2.8977765917778013,0.027142857142857142,-9.573334450040544,-6.675557858262743
raw,50,10,5,do,0.1,1.4678429158528647,22,-0.47488925116402764,0.15714285714285714,-7.556840691566467,-7.08195144040244,2.0519606065750122,0.8842857142857142,-8.728578230994088,-10.7805388375691,-0.7296235377447946,0.19142857142857142,-6.758084011077881,-6.028460473333086
raw,51,11,1,do,0.1,2.504135313034059,54,-0.47536014011928013,0.15714285714285714,-7.556295680999756,-7.080935540880476,-0.1506119125229972,0.41714285714285715,-8.801043774741036,-8.650431862218039,-0.4386834587369646,0.2814285714285714,-7.750380166598728,-7.311696707861764
