train_loss,val_performance
5.362895965576172,-0.7415001964569088
5.3558807373046875,-0.7380943695704136
5.34883451461792,-0.7346958669026691
5.341723918914795,-0.7312761704127002
5.334598064422607,-0.7278630510965982
5.327469825744629,-0.7244433259963987
5.320335865020752,-0.7210057640075682
5.313202381134033,-0.7175503492355348
5.306121826171875,-0.7140955940882359
5.299074649810791,-0.7106503121058152
5.292024612426758,-0.7072205177942914
5.285048007965088,-0.7037993685404453
5.27819299697876,-0.7004000790913896
5.271348476409912,-0.6970089022318522
5.264420032501221,-0.6936263497670492
5.257485866546631,-0.6902351665496829
5.250535488128662,-0.6868362998962407
5.243568420410156,-0.683393316268921
5.236569881439209,-0.6799084742863979
5.22955846786499,-0.6764004611968994
5.22255277633667,-0.6728673426310223
5.215569496154785,-0.6693048000335695
5.208653450012207,-0.6657575623194374
5.201773643493652,-0.6622285286585488
5.194971561431885,-0.6586759424209596
5.188140392303467,-0.6551359939575194
5.181312561035156,-0.6516029930114744
5.174473285675049,-0.6480591106414799
5.167685508728027,-0.6445369736353559
5.160886287689209,-0.6410406271616615
5.154052257537842,-0.637530034383138
5.147222995758057,-0.6339841969807942
5.140415668487549,-0.6304125865300501
5.133595943450928,-0.6267986551920579
5.12680196762085,-0.6231682459513346
5.119962215423584,-0.6195337390899658
5.113115310668945,-0.6159295717875164
5.106184482574463,-0.6122750743230183
5.0992279052734375,-0.6086159308751418
5.092334747314453,-0.6049788681666053
5.085424900054932,-0.6013491201400756
5.0785346031188965,-0.5977196868260704
5.071517467498779,-0.5940885368982949
5.064456462860107,-0.5904913012186688
5.057443618774414,-0.5869152879714967
5.050408840179443,-0.5833257659276327
5.043391227722168,-0.5797519413630168
5.036460876464844,-0.5761820920308427
5.029533863067627,-0.5726535781224564
5.022688388824463,-0.5691310278574626
5.015821933746338,-0.5656497478485107
5.008963584899902,-0.5621812963485713
5.002127647399902,-0.5587014420827225
4.995322227478027,-0.5552159452438357
4.988529682159424,-0.5517584609985349
4.981708526611328,-0.548301798502604
4.974856853485107,-0.5448497502009078
4.968052387237549,-0.541429684956868
4.961217403411865,-0.5380447975794471
4.954330921173096,-0.5346683533986409
4.947467803955078,-0.5312782239913938
4.940587520599365,-0.5278797117869063
4.933721542358398,-0.5244985580444341
4.9268059730529785,-0.5211311244964598
4.919833660125732,-0.5177791198094681
4.912864685058594,-0.5144684171676639
4.905822277069092,-0.5111717844009407
4.898869514465332,-0.5078931379318234
4.891822814941406,-0.504639546076457
4.884645938873291,-0.5014132944742835
