train_loss,val_performance
7.698414325714111,-0.7429878028233841
5.475466251373291,-0.7989954280853269
5.06309175491333,-1.0041245253880815
4.683570861816406,-1.0285293960571291
4.414127349853516,-0.9410812648137412
4.3551344871521,-0.8891330273946121
4.22255802154541,-0.8184605693817142
4.161834716796875,-0.732075001398723
4.115241050720215,-0.6349776299794518
4.0720601081848145,-0.5345074494679771
4.029640197753906,-0.43790623188018785
3.986489772796631,-0.351697681744894
3.9433557987213135,-0.2774350070953373
3.8995890617370605,-0.2219986120859776
3.8568921089172363,-0.18702217260996612
3.8132076263427734,-0.17196553707122675
3.768606662750244,-0.18135007699330608
3.7248823642730713,-0.21799846649170007
3.683540105819702,-0.27965438524882025
3.6479549407958984,-0.36582324345906514
3.611754894256592,-0.4704778162638341
3.563530683517456,-0.5843320242563887
3.513347864151001,-0.7059874375661206
3.470571994781494,-0.8303600788116441
3.435649871826172,-0.9548668257395434
3.40779185295105,-1.064273780186971
3.378486394882202,-1.1356521892547597
3.334106922149658,-1.1834373188018805
3.29278826713562,-1.2123340098063142
3.252227783203125,-1.2206305694580077
3.21209979057312,-1.2142933432261156
3.1736464500427246,-1.2016897296905515
3.136659622192383,-1.1970757897694906
3.0992720127105713,-1.1963404019673671
3.0637283325195312,-1.2073285261789959
3.0317838191986084,-1.2238740412394211
3.0017318725585938,-1.238346211115518
2.970921277999878,-1.2551786581675213
2.939735174179077,-1.2736262861887617
2.907090425491333,-1.2930495802561452
2.8759307861328125,-1.3063716189066579
2.8470141887664795,-1.3051590474446613
2.818864107131958,-1.2829159673055006
2.7909629344940186,-1.2378275807698582
2.762580633163452,-1.173587614695231
2.7340588569641113,-1.097070484161378
2.7057647705078125,-1.0153015359242765
2.6775572299957275,-0.9252470366160068
2.6500210762023926,-0.8318674500783274
2.6251986026763916,-0.7278107134501148
2.6014504432678223,-0.6209207725524895
2.577789306640625,-0.5177902539571111
2.5554449558258057,-0.42745628992716433
2.5335967540740967,-0.35491051038106214
2.5123207569122314,-0.29375060399373254
2.4897689819335938,-0.23545107523600173
2.466341495513916,-0.18036173502604136
2.4443752765655518,-0.11814767201741638
2.422990322113037,-0.047319246927896685
2.4024055004119873,0.036120131810505995
2.381168842315674,0.13143218040466387
2.3596348762512207,0.23338064193725572
2.3384649753570557,0.33578895250956187
2.318220376968384,0.4301916758219395
2.2996370792388916,0.517683738072714
2.281965732574463,0.5944891866048163
2.264901876449585,0.664800933202109
2.2484307289123535,0.7338800557454412
2.2322633266448975,0.8103051217397059
2.2171599864959717,0.8951123237609853
