item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,initial,do,,-6.472881416840987
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,initial,pp,,-5.752804231643677
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,final,do,,-5.943794480237094
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,final,pp,,-5.492786635292901
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,best,do,,-4.351019834749627
1,1,1,0.1,do,0.008845389684041471,9,4.404823303222656,pasdupasdu,best,pp,,-4.151262980037266
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,initial,do,,-6.473098526578961
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,initial,pp,,-5.752801797125074
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,final,do,,-6.125202710700758
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,final,pp,,-5.521555545594957
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,best,do,,-6.095995433402784
2,1,2,0.1,do,0.2572732782363891,61,3.472780466079712,pasdupasdu,best,pp,,-5.489950635698107
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,initial,do,,-6.470034950429743
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,initial,pp,,-5.750997734069824
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,final,do,,-7.375581768787268
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,final,pp,,-6.099965408113268
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,best,do,,-5.406760691151474
3,1,3,0.1,do,-0.11803375244140657,8,4.310696125030518,pasdupasdu,best,pp,,-4.892741574181451
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,initial,do,,-6.473098353183631
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,initial,pp,,-5.75266859266493
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,final,do,,-5.010989348093669
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,final,pp,,-4.437801591555277
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,best,do,,-4.887873893795591
4,1,4,0.1,do,0.2625407902399699,29,4.004868030548096,pasdupasdu,best,pp,,-4.258920918570625
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,initial,do,,-6.476472249175563
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,initial,pp,,-5.755887813038296
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,final,do,,-5.206178457086737
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,final,pp,,-4.495525921715631
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,best,do,,-4.385862984801784
5,1,5,0.1,do,0.760648746490479,40,4.379373550415039,pasdupasdu,best,pp,,-4.1316839218139645
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,initial,do,,-6.471766289797697
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,initial,pp,,-5.753141201866997
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,final,do,,-5.587629789294619
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,final,pp,,-4.488008488549126
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,best,do,,-5.587629789294619
6,1,1,0.1,pp,0.31397191206614217,70,3.348653554916382,pasdupasdu,best,pp,,-4.488008488549126
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,initial,do,,-6.473533701174187
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,initial,pp,,-5.752430793974135
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,final,do,,-6.262408721808232
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,final,pp,,-5.127598855230543
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,best,do,,-5.342684344089393
7,1,2,0.1,pp,0.030854519208272535,2,5.268039703369141,pasdupasdu,best,pp,,-4.627464845445421
8,1,3,0.1,pp,0.4106667963663737,70,3.52716326713562,pasdupasdu,initial,do,,-6.477647407127149
8,1,3,0.1,pp,0.4106667963663737,70,3.52716326713562,pasdupasdu,initial,pp,,-5.757543852594163
8,1,3,0.1,pp,0.4106667963663737,70,3.52716326713562,pasdupasdu,final,do,,-5.635509626793139
