idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
10561,do,0.05,0.0,70,1.626598699092865,-7.088396949479074,-7.292069747712877
10562,pp,0.05,0.0,5,-0.0013446009159086003,-5.317491532817032,-4.386391565534804
10563,do,0.05,0.0,68,1.9700810503959651,-7.85232981190537,-6.968697900242276
10564,pp,0.05,0.0,4,0.3865917074680336,-4.4241279891043,-3.8229140334659153
10565,do,0.05,0.0,4,0.5729701757431034,-4.760884485822736,-4.22772945827908
10566,pp,0.05,0.0,58,1.5404754781723025,-7.277373055255774,-5.853323639763726
10567,do,0.05,0.0,11,0.756790652275086,-4.398928769429525,-4.056354032622443
10568,pp,0.05,0.0,9,0.4050575590133665,-4.966336007551713,-4.262790939542982
10569,do,0.05,0.0,70,0.8716007649898536,-7.643588200482455,-6.517435150676303
10570,pp,0.05,0.0,34,0.3850799822807307,-7.175668326291171,-6.193951588206821
10571,do,0.05,0.0,70,0.45112124204635684,-8.819973454330906,-9.593824889924791
10572,pp,0.05,0.0,2,0.10800429105758713,-4.560304955280189,-3.9767866929372153
10573,do,0.05,0.0,23,0.8877099442481988,-6.092293220577818,-6.415568561024136
10574,pp,0.05,0.0,27,0.8734595096111297,-5.626746416091919,-4.7986514329910275
10575,do,0.05,0.0,34,1.7632764327526091,-6.779717406359586,-6.236915869183011
10576,pp,0.05,0.0,17,1.2551985561847685,-5.285263016729644,-4.297003753980001
10577,do,0.05,0.0,4,0.28946365714073163,-5.065760024388632,-4.701229826609294
10578,pp,0.05,0.0,56,1.7716310548782346,-7.104124639973496,-5.990497623549567
10579,do,0.05,0.0,14,0.8877902150154116,-5.0726907426660715,-4.623094961378309
10580,pp,0.05,0.0,44,1.6313743329048158,-4.969668993805394,-4.356626747714149
10581,do,0.05,0.0,21,2.2315975368022922,-4.843971282785589,-4.557186245918274
10582,pp,0.05,0.0,5,0.550694862604141,-4.506508192871556,-4.196810242864821
10583,do,0.05,0.0,22,1.1179437959194187,-6.097613276857318,-5.826553511619568
10584,pp,0.05,0.0,3,0.4260949444770814,-4.403328373937896,-3.8331650548511083
10585,do,0.05,0.0,70,0.3075273931026459,-9.317595912470962,-7.855177489916484
10586,pp,0.05,0.0,32,-0.0059921169281000886,-6.144158749146895,-5.470254328515795
10587,do,0.05,0.0,7,1.1236054408550258,-5.003573969638709,-4.444817606608073
10588,pp,0.05,0.0,8,0.8976798367500303,-4.511980884725397,-4.008976517783271
10589,do,0.05,0.0,10,0.6242342627048494,-5.443824942906698,-5.471115226215787
10590,pp,0.05,0.0,22,1.2253179752826693,-6.657553677125411,-5.571518943044874
10591,do,0.05,0.0,60,1.4225286173820502,-6.985232171145353,-6.223648315005832
10592,pp,0.05,0.0,9,0.8757617259025574,-4.588728505914862,-3.885757659541236
10593,do,0.05,0.0,9,1.0796809113025665,-6.219765320691195,-6.012778968281216
10594,pp,0.05,0.0,6,0.4764599084854124,-4.973005858334628,-4.219961709446377
10595,do,0.05,0.0,70,2.659246631860734,-7.608179472431992,-7.162616033024258
10596,pp,0.05,0.0,4,0.33595921516418414,-3.905530647798018,-3.5338363925615948
10597,do,0.05,0.0,32,0.18010065078735238,-8.519114992835306,-8.369037781821357
10598,pp,0.05,0.0,26,0.28248749732971223,-6.633398103713989,-5.011747744348314
10599,do,0.05,0.0,42,1.1851304686069497,-7.3143533330975155,-6.913175929917229
10600,pp,0.05,0.0,18,0.6776870989799493,-5.15355344396649,-4.289438741736942
10601,do,0.05,0.0,22,0.35300888061523494,-7.293133101318822,-6.812348426712884
10602,pp,0.05,0.0,20,1.7136856412887571,-6.951891461285678,-4.822261956002977
10603,do,0.05,0.0,37,-0.3269903922080992,-8.128760297370679,-7.3134243806203205
10604,pp,0.05,0.0,32,0.5177546560764315,-5.821583951603283,-4.872156569692824
10605,do,0.05,0.0,70,1.6301721787452692,-9.375445173725938,-7.896599441104465
10606,pp,0.05,0.0,4,0.07969638586044336,-4.518829227216316,-4.243642120891147
10607,do,0.05,0.0,30,0.6528363919258116,-7.277347693298802,-6.8180284394158255
10608,pp,0.05,0.0,4,0.264981427192688,-4.086692008105191,-3.5955371644761827
10609,do,0.05,0.0,24,2.2621745038032532,-5.256201005704475,-4.668043266402351
10610,pp,0.05,0.0,13,1.856782813072205,-5.986119388811516,-4.8393890327877465
10611,do,0.05,0.0,70,0.8588555407524101,-7.512533067934441,-6.869655373361375
10612,pp,0.05,0.0,15,0.8311259794235228,-4.488639311356978,-4.034114310476515
10613,do,0.05,0.0,60,1.521160668134689,-8.292611720345237,-7.190265819761488
10614,pp,0.05,0.0,32,1.6010323417186738,-4.999100102800312,-4.315207306543986
10615,do,0.05,0.0,18,0.360778504610062,-7.201928182081743,-6.658033463690016
10616,pp,0.05,0.0,5,0.1867657804489138,-5.191182773763483,-4.307010663880242
10617,do,0.05,0.0,10,0.9321090292930609,-6.117232549551762,-5.246826542748345
