idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
1,do,0.05,0.0,39,2.6340596842765818,-4.952105285182144,-4.436335915989346
2,pp,0.05,0.0,27,2.3883078336715693,-6.312084806326664,-4.997109423743354
3,do,0.05,0.0,51,2.1945892381668086,-5.7202304623343725,-5.06122645801968
4,pp,0.05,0.0,70,1.0665176880359644,-7.352861895705715,-5.752094446288215
5,do,0.05,0.0,57,2.4137939572334286,-5.277105408003836,-4.761222847302755
6,pp,0.05,0.0,70,1.3564930915832525,-7.870500032829516,-6.034847890006171
7,do,0.05,0.0,16,2.460640671253204,-4.40528169111772,-3.8444041781955294
8,pp,0.05,0.0,14,1.945764487981796,-5.687087791616267,-4.827668926450941
9,do,0.05,0.0,28,2.362293752431869,-5.638505604772857,-4.493006499608358
10,pp,0.05,0.0,41,3.2928829813003544,-5.215861136985548,-4.355464361773597
11,do,0.05,0.0,12,2.183442105054855,-4.976315076423414,-4.167723724577162
12,pp,0.05,0.0,23,2.09465180516243,-4.608619913910374,-4.006958843602074
13,do,0.05,0.0,14,1.6303202378749848,-4.423899858648126,-3.877277515994178
14,pp,0.05,0.0,61,2.468770887851714,-5.341170251730716,-4.620471778180864
15,do,0.05,0.0,16,1.9946510779857638,-4.651622783776485,-5.038017151090834
16,pp,0.05,0.0,70,2.0331382906436923,-5.035686227047083,-4.582897582319048
17,do,0.05,0.0,18,1.4133122563362122,-5.441763041236184,-5.231719181272719
18,pp,0.05,0.0,9,0.5620206809043884,-5.27447657585144,-4.443334499994914
19,do,0.05,0.0,11,0.660629391670227,-5.619435807430383,-4.99146629969279
20,pp,0.05,0.0,25,1.3851526069641116,-5.410096058701024,-4.632918066448635
21,do,0.05,0.0,16,1.2881883192062382,-5.896756516080914,-5.368523465262519
22,pp,0.05,0.0,24,0.8155993616580961,-6.237261351672086,-5.332943150732253
23,do,0.05,0.0,20,1.3456402516365058,-5.669956483262958,-5.368962836265564
24,pp,0.05,0.0,12,1.1873600876331336,-4.69011362249201,-4.190279963281419
25,do,0.05,0.0,31,3.911965407133102,-4.85386286721085,-4.316620817449357
26,pp,0.05,0.0,44,1.6177840304374689,-4.764476917729233,-4.082792494032118
27,do,0.05,0.0,24,2.940313189029693,-4.482930559823007,-4.078635144233703
28,pp,0.05,0.0,31,2.439757276773453,-4.7503426522919625,-4.115396838717991
29,do,0.05,0.0,32,3.3294212102890004,-6.181023677190145,-5.4898036983278065
30,pp,0.05,0.0,37,2.634651317596436,-4.736260054328225,-4.069489471117655
31,do,0.05,0.0,70,2.7409551596641544,-5.39450027292425,-5.060564684867859
32,pp,0.05,0.0,35,2.232570661306381,-4.619717915852864,-3.9205929027663338
33,do,0.05,0.0,8,0.782962946891784,-4.880582689516472,-4.189241433143616
34,pp,0.05,0.0,23,1.7790913856029507,-5.662763089844675,-4.9556940714518225
35,do,0.05,0.0,10,0.9811247944831845,-5.346863685954701,-4.735039922926161
36,pp,0.05,0.0,14,1.7481266224384315,-5.294216364080255,-4.637989767392477
37,do,0.05,0.0,10,1.1107600629329681,-4.929282084378329,-4.402316162321303
38,pp,0.05,0.0,9,0.3213888454437255,-5.484595334891117,-4.650703446070353
39,do,0.05,0.0,9,0.7960296761989598,-4.8584335760636765,-4.258730713526408
40,pp,0.05,0.0,16,1.3972199606895446,-5.080876269485011,-4.432011291715834
41,do,0.05,0.0,32,3.169165878295898,-4.979385244485104,-4.976837023099264
42,pp,0.05,0.0,31,2.303885461091995,-4.692934135957198,-4.053877482149336
43,do,0.05,0.0,40,2.704904333353042,-6.531159581560077,-5.898237824440002
44,pp,0.05,0.0,34,1.571275625228882,-4.695747742508397,-4.032821622159746
45,do,0.05,0.0,14,2.0508042013645174,-4.285113057223233,-4.010878811942207
46,pp,0.05,0.0,30,2.0626645505428316,-4.733103424130064,-4.057845885223813
47,do,0.05,0.0,35,2.0012654292583463,-4.5340744755484845,-4.392784325281779
48,pp,0.05,0.0,34,1.219922649860382,-4.453313810175115,-3.9849906060430738
49,do,0.05,0.0,12,0.4328418195247652,-5.113541845841842,-4.553537464141845
50,pp,0.05,0.0,29,2.5067045903205862,-5.262395996035951,-4.4277528365453085
51,do,0.05,0.0,6,0.0880837094783784,-5.266274431980017,-4.830579453044468
52,pp,0.05,0.0,27,2.110151649713516,-4.951380209489302,-4.328339023060269
53,do,0.05,0.0,9,0.5861954379081729,-5.127568713101474,-4.586818080478245
54,pp,0.05,0.0,70,1.482554297447205,-6.082565402984619,-4.997408103942871
55,do,0.05,0.0,15,1.3532550168037414,-5.157762118541833,-4.38668708006541
56,pp,0.05,0.0,70,2.496276656389237,-5.542944600365379,-4.616441716088189
57,do,0.05,0.0,34,1.959956088066101,-5.692707123900905,-5.311427548196581
58,pp,0.05,0.0,44,1.904163680076599,-5.301480021621241,-4.383366383446587
59,do,0.05,0.0,11,1.1744881892204289,-4.649570742520419,-4.121234779887729
60,pp,0.05,0.0,24,1.6914228177070614,-5.412971568830086,-4.279554213417901
61,do,0.05,0.0,11,1.204500452280044,-4.8570266579136705,-4.551670779122246
62,pp,0.05,0.0,28,1.7440638875961305,-4.9711249221454965,-3.9083188851674397
63,do,0.05,0.0,9,1.0849388861656184,-5.034374597578338,-4.4337073670493234
64,pp,0.05,0.0,41,2.106689952611923,-5.359178501186949,-4.2278256588511995
65,do,0.05,0.0,13,0.8813002884387977,-5.6029925274126455,-5.002015254232618
66,pp,0.05,0.0,58,1.2266303980350495,-7.1408040017792676,-6.132169739405314
67,do,0.05,0.0,11,0.5126734232902521,-6.08658375451059,-5.349527976247999
68,pp,0.05,0.0,8,0.7773561525344848,-5.267396185614846,-4.485856342315674
69,do,0.05,0.0,41,1.070840473175048,-8.13322140231277,-6.554489943716261
70,pp,0.05,0.0,20,1.5382958006858827,-5.021827704978712,-4.307287610901726
71,do,0.05,0.0,14,0.7404293739795689,-5.736483912034468,-4.817265889379713
72,pp,0.05,0.0,12,1.2278482735157006,-4.647331431417754,-4.020337171024746
73,do,0.05,0.0,59,2.0326338207721717,-7.5962235595240735,-6.948929831716749
74,pp,0.05,0.0,29,1.5456819427013402,-6.126387499317978,-5.014543633990818
75,do,0.05,0.0,7,0.6244833099842078,-5.652245037483446,-4.75559450785319
76,pp,0.05,0.0,9,1.2438340258598322,-4.314957790663748,-3.8108043008380466
77,do,0.05,0.0,61,2.09511701822281,-7.842899925058538,-6.644427866405911
78,pp,0.05,0.0,28,1.6841728270053862,-4.831504609368064,-3.891771956284841
79,do,0.05,0.0,31,1.914753688573838,-6.690168221791585,-5.845571507347954
80,pp,0.05,0.0,26,1.9465941929817197,-5.078829655502782,-4.187394494480557
81,do,0.05,0.0,20,1.294599634408951,-6.122550423940023,-4.973582349883186
82,pp,0.05,0.0,23,2.463187559843063,-5.100702131155765,-4.367555581198799
83,do,0.05,0.0,32,1.6950758457183843,-6.028767796718713,-5.2959934923383924
84,pp,0.05,0.0,41,1.2463975250720987,-6.728411934592507,-6.115209526485867
85,do,0.05,0.0,12,0.15575235962867762,-6.757183330709284,-6.2000349071290755
86,pp,0.05,0.0,16,1.2838174188137064,-6.240509595292988,-5.4544522417916195
87,do,0.05,0.0,3,-0.07831084370613084,-5.51638508421002,-4.788712324036492
88,pp,0.05,0.0,9,1.2568813908100127,-4.848722926053134,-4.1793010102378
89,do,0.05,0.0,29,2.1157347440719603,-5.700740474643129,-5.026215145323012
90,pp,0.05,0.0,70,1.7870098781585702,-6.4388383879806055,-5.7667079740100435
91,do,0.05,0.0,18,1.0959846699237827,-6.130119093981656,-5.055406104193794
92,pp,0.05,0.0,12,1.0212065494060516,-5.786477268103397,-4.946161580085755
93,do,0.05,0.0,41,3.0518277716636666,-5.360016993320349,-4.750394890043471
94,pp,0.05,0.0,31,1.9608587288856505,-5.701180596785112,-4.750462661849128
95,do,0.05,0.0,36,2.042196183204651,-6.33869971073035,-5.620499637391832
96,pp,0.05,0.0,34,1.282373774051666,-5.794848869786118,-5.041569749514262
97,do,0.05,0.0,70,2.8834765183925635,-7.350949723792799,-6.2405965911017525
98,pp,0.05,0.0,29,3.099708139896393,-5.066939247015751,-4.309346355332268
99,do,0.05,0.0,9,1.404714243412018,-5.063922684120409,-4.17783375316196
100,pp,0.05,0.0,24,1.9454261875152588,-5.625360811117924,-4.610459796587626
101,do,0.05,0.0,24,3.145935285091401,-5.897032992045085,-4.99943618244595
102,pp,0.05,0.0,9,1.043998761177063,-4.73644296761715,-3.895402893755171
103,do,0.05,0.0,54,1.1468660783767701,-7.833957110029278,-6.873902008268568
104,pp,0.05,0.0,66,1.9174653244018556,-6.4047635974306045,-5.712995237774319
105,do,0.05,0.0,32,2.628098924160004,-5.28111857211951,-4.801071514023675
106,pp,0.05,0.0,66,3.3542478311061856,-5.804910096255216,-4.8539843718210856
107,do,0.05,0.0,69,2.0755920088291173,-5.922839186408303,-5.2009292178683815
108,pp,0.05,0.0,42,2.642227164506912,-5.592173085068211,-4.933873091803656
109,do,0.05,0.0,46,2.9962217402458187,-5.574458627989798,-4.963282036781311
110,pp,0.05,0.0,70,2.664277331829071,-6.2272142655921705,-5.206873149342007
111,do,0.05,0.0,55,3.333903137445449,-5.572635114554203,-5.377625783284505
112,pp,0.05,0.0,67,2.546454488039017,-5.206961507508249,-4.5007826010386145
113,do,0.05,0.0,8,0.782962946891784,-4.880582689516472,-4.189241433143616
114,pp,0.05,0.0,23,1.7790913856029507,-5.662763089844675,-4.9556940714518225
115,do,0.05,0.0,10,0.9811247944831845,-5.346863685954701,-4.735039922926161
116,pp,0.05,0.0,14,1.7481266224384315,-5.294216364080255,-4.637989767392477
117,do,0.05,0.0,9,0.9414016246795658,-4.958248746756351,-4.307581726710001
118,pp,0.05,0.0,10,1.496748118400574,-4.455370803312822,-3.884642163912455
119,do,0.05,0.0,15,0.6994247400760649,-5.642832767602169,-5.066218458281623
120,pp,0.05,0.0,20,2.635364952087402,-5.550476708556666,-4.726308849122789
121,do,0.05,0.0,61,1.6930970609188085,-6.9105537862488715,-6.3684716675016615
122,pp,0.05,0.0,37,3.4141112613677977,-5.362404579104799,-4.690463331010607
123,do,0.05,0.0,13,1.799781818389893,-4.512566687844016,-4.104622912406922
124,pp,0.05,0.0,14,1.6836651802062992,-5.128778677275687,-4.519200118382772
125,do,0.05,0.0,12,1.5230343139171598,-4.69422592827768,-4.2369238336881
126,pp,0.05,0.0,70,2.0030444848537448,-6.802071493322199,-5.897999056180319
127,do,0.05,0.0,60,1.7770912480354317,-6.028391644448945,-5.254359939363268
128,pp,0.05,0.0,15,2.3366162025928503,-5.251215400117816,-4.497521528932784
129,do,0.05,0.0,27,3.4297196030616766,-4.9682769313003075,-4.386463909678989
130,pp,0.05,0.0,25,2.507048528194428,-4.48429049650828,-3.832227634059058
131,do,0.05,0.0,18,2.0320093500614167,-5.1178118330059625,-4.785517814424303
132,pp,0.05,0.0,26,2.1211747038364415,-5.253245199087894,-4.956405708524916
133,do,0.05,0.0,57,3.87894904255867,-9.019360824064774,-8.85107364124722
134,pp,0.05,0.0,27,1.9424020278453833,-6.335857219407052,-5.290951050652398
135,do,0.05,0.0,56,2.6224677681922905,-6.54565594702056,-6.034720245997111
136,pp,0.05,0.0,47,1.9754131031036373,-5.843810603112885,-4.609231611092885
137,do,0.05,0.0,22,1.6158670830726614,-5.928390443686283,-5.352497972382439
138,pp,0.05,0.0,20,2.9578857004642494,-4.556971961801702,-4.076615660720401
139,do,0.05,0.0,10,1.1170204293727872,-5.555178203004779,-4.89165051513248
140,pp,0.05,0.0,26,1.5214691925048829,-5.4574218504356615,-4.710569050576952
141,do,0.05,0.0,8,1.4205993270874018,-5.426856633388635,-4.697687390115526
142,pp,0.05,0.0,22,2.121375660896301,-4.9395053285540955,-4.753654276000129
143,do,0.05,0.0,70,2.0827155983448034,-8.82597432570024,-8.0736822075314
144,pp,0.05,0.0,34,0.7439298009872441,-6.506730169238466,-6.35459451675415
145,do,0.05,0.0,37,2.374439772367478,-7.365182119427305,-6.215524061520894
146,pp,0.05,0.0,67,2.4965109395980836,-5.502841858430342,-5.381516049967872
147,do,0.05,0.0,11,0.7598589396476747,-5.7792826609178025,-5.035203403896755
148,pp,0.05,0.0,30,1.8429434597492218,-5.210842542937308,-4.54098563724094
149,do,0.05,0.0,37,3.300236192941666,-6.9471886085741446,-5.586150574684143
150,pp,0.05,0.0,27,1.7929079461097714,-5.942961981802275,-4.878327459759182
151,do,0.05,0.0,60,1.0075278222560886,-8.552843749884403,-7.692805004119873
152,pp,0.05,0.0,15,0.4720989358425136,-5.0001293023427325,-4.111177643140157
153,do,0.05,0.0,18,1.3509032833576207,-5.731657096111413,-5.436730999416775
154,pp,0.05,0.0,70,3.319707162380218,-5.463613832358158,-4.990618954764472
155,do,0.05,0.0,16,1.7544001007080077,-5.095983711878459,-5.376627196205987
156,pp,0.05,0.0,26,2.2950355350971217,-5.0962748498627635,-4.530755480130513
157,do,0.05,0.0,21,2.5555891025066373,-5.307194952531295,-6.592589709493849
158,pp,0.05,0.0,70,2.224840360879898,-6.557981407281124,-5.706328807936774
159,do,0.05,0.0,9,0.32638015151023936,-5.3263744773286765,-5.137981502215068
160,pp,0.05,0.0,17,0.9823900568485255,-5.762967090895682,-4.855999647246467
161,do,0.05,0.0,6,0.7008323633670805,-5.118162847287727,-4.584835590256585
162,pp,0.05,0.0,8,1.1057425856590273,-5.245002024101488,-4.4299508121278555
163,do,0.05,0.0,4,-0.33951609134674055,-5.316094608017893,-4.875536200735304
164,pp,0.05,0.0,18,0.8398956787586211,-6.291832292441166,-5.460578605863783
165,do,0.05,0.0,11,1.3298748415708541,-5.734763073198723,-4.371740444501241
166,pp,0.05,0.0,23,1.598651976585388,-5.649625151085131,-5.026872046788534
167,do,0.05,0.0,15,1.6939141160249704,-5.625208519444321,-4.597073642412822
168,pp,0.05,0.0,26,1.86536247253418,-5.4337845397718025,-5.130041074752808
169,do,0.05,0.0,8,1.7165565037727353,-6.129244386788571,-5.265829602877299
170,pp,0.05,0.0,70,2.296588206291198,-6.1297503543622565,-5.290864888827006
171,do,0.05,0.0,7,0.8729956758022315,-5.595677015998147,-4.8949347019195555
172,pp,0.05,0.0,70,2.5104457712173467,-5.574973327463323,-4.955588523546854
173,do,0.05,0.0,15,1.5483521300554273,-6.027143254424587,-4.695367281966739
174,pp,0.05,0.0,45,2.4639988434314724,-6.163659144892837,-5.3602802726957535
175,do,0.05,0.0,5,0.8898496627807617,-5.517679840145689,-4.650519498189291
176,pp,0.05,0.0,45,1.8874420452117926,-6.126833155660918,-5.489878911442227
177,do,0.05,0.0,15,2.7994663107395175,-7.117540373946682,-5.383789197603861
178,pp,0.05,0.0,70,3.038092181682586,-5.133192065267852,-4.5091373761494955
179,do,0.05,0.0,20,3.3836169409751884,-8.070747060486765,-6.535317842165629
180,pp,0.05,0.0,45,2.6618287181854257,-4.80714208574006,-4.3181079096264305
181,do,0.05,0.0,5,0.6663785314559938,-4.763664365537239,-4.34885667959849
182,pp,0.05,0.0,70,2.284450900554657,-6.870796033107873,-6.052464991145664
183,do,0.05,0.0,7,0.07341990709304813,-5.382973553917624,-4.595937951405843
184,pp,0.05,0.0,34,1.9460323202610006,-5.41991351445516,-4.971575776735942
185,do,0.05,0.0,11,1.3298748415708541,-5.734763073198723,-4.371740444501241
186,pp,0.05,0.0,23,1.598651976585388,-5.649625151085131,-5.026872046788534
187,do,0.05,0.0,15,1.6939141160249704,-5.625208519444321,-4.597073642412822
188,pp,0.05,0.0,26,1.86536247253418,-5.4337845397718025,-5.130041074752808
189,do,0.05,0.0,18,2.605191787481308,-4.938167236068032,-4.669128086831835
190,pp,0.05,0.0,25,2.3174917018413543,-4.922729028354992,-4.365202351411184
191,do,0.05,0.0,10,1.357860360145568,-5.1745697411623865,-4.650405057271322
192,pp,0.05,0.0,17,1.9786574161052704,-4.918770482323387,-4.206657356686062
193,do,0.05,0.0,39,1.8629980182647703,-5.51852079449278,-4.715839915805393
194,pp,0.05,0.0,70,2.139911363124847,-7.037215647552952,-5.609172572029961
195,do,0.05,0.0,32,1.4835000491142276,-4.758454011425828,-4.359597285588582
196,pp,0.05,0.0,11,1.890990643501282,-4.250648858330466,-3.6311615533298918
197,do,0.05,0.0,22,1.599681159257889,-4.680090641252923,-4.405166965060764
198,pp,0.05,0.0,11,1.3809825634956363,-4.545728393034501,-3.8372607085439894
199,do,0.05,0.0,28,3.1854877448081975,-4.476508342858517,-4.1582181824578175
200,pp,0.05,0.0,20,1.7828844881057737,-5.037336820544619,-4.147321796417236
201,do,0.05,0.0,24,2.2092585849761965,-5.522428311723651,-5.089181624518501
202,pp,0.05,0.0,21,2.442381609678269,-4.5939077637412336,-3.860909703042772
203,do,0.05,0.0,12,1.8689216184616084,-4.071293538989443,-3.900336558288998
204,pp,0.05,0.0,37,2.115168826580047,-5.504468362981623,-5.070439879099528
205,do,0.05,0.0,50,2.2334346795082087,-6.0101552240776295,-6.044743866390652
206,pp,0.05,0.0,27,1.7303573775291445,-5.036272022940896,-4.323759894900852
207,do,0.05,0.0,21,0.923858282566071,-5.303233162562052,-4.881077861785888
208,pp,0.05,0.0,25,1.574510928392411,-4.229045648285837,-3.666766863399082
209,do,0.05,0.0,38,3.0376451778411857,-4.871283726258711,-4.5459124591615465
210,pp,0.05,0.0,26,2.311253377199173,-5.267089744047685,-4.37631062136756
211,do,0.05,0.0,19,2.149251153469086,-4.2580841122251565,-4.0086411144998335
212,pp,0.05,0.0,12,1.3068825531005865,-4.131485335032145,-3.6684856202867295
213,do,0.05,0.0,61,2.7030749762058264,-5.598428396745161,-5.299398573239644
214,pp,0.05,0.0,11,1.4165867924690252,-4.882912833762892,-4.092597568035126
215,do,0.05,0.0,64,2.026861294507979,-5.841786919218121,-5.449472170405918
216,pp,0.05,0.0,24,1.752066640853882,-4.557909131772591,-4.05060344669554
217,do,0.05,0.0,26,2.7296975803375245,-4.901561001575354,-4.868052821689182
218,pp,0.05,0.0,31,1.832819479703904,-5.9017986673297305,-4.458832825554742
219,do,0.05,0.0,23,2.2695788025856016,-5.150448960968943,-4.553037917613983
220,pp,0.05,0.0,32,1.5879990482330317,-5.213835421475497,-4.079878934224447
221,do,0.05,0.0,26,2.1305059027671813,-4.921821631807269,-4.479959404468536
222,pp,0.05,0.0,25,1.7409548711776734,-5.151362371444702,-4.167598974704743
223,do,0.05,0.0,25,2.6230450749397276,-5.065511730945471,-4.823911409907871
224,pp,0.05,0.0,20,1.7362367200851443,-5.039673487345378,-4.151009840435452
225,do,0.05,0.0,17,0.9531162714958192,-5.0870017658580435,-4.940137897597419
226,pp,0.05,0.0,51,2.6484824430942524,-6.074310432780873,-4.969151136610243
227,do,0.05,0.0,39,0.836698390245437,-6.117206245480162,-5.777457525995042
228,pp,0.05,0.0,68,3.3611533606052397,-5.8532664602453055,-5.0552398376994665
229,do,0.05,0.0,17,0.869358603954316,-5.265738134673147,-5.02868265443378
230,pp,0.05,0.0,23,2.1277236402034765,-5.209012495387684,-4.607194866074456
231,do,0.05,0.0,32,1.7995281994342802,-6.09225753437389,-5.543289168675741
232,pp,0.05,0.0,37,2.7475477230548853,-5.859158920519279,-4.85895263089074
233,do,0.05,0.0,10,-0.09635691761970566,-5.574348053787694,-5.009496993488735
234,pp,0.05,0.0,9,1.7343544244766242,-4.604298455787427,-3.8980035808351303
235,do,0.05,0.0,18,-0.2841520226001739,-5.798951203895338,-5.112878346443177
236,pp,0.05,0.0,6,0.7739942204952239,-4.525849894321326,-3.8908861213260226
237,do,0.05,0.0,5,0.07974210143089344,-5.13506763198159,-4.355389245351156
238,pp,0.05,0.0,7,0.7639221918582919,-4.801079083933975,-4.144325465626187
239,do,0.05,0.0,4,0.0726175856590272,-5.003858434792721,-4.548063227865431
240,pp,0.05,0.0,10,1.2589627742767329,-4.650909088597153,-4.01686589717865
241,do,0.05,0.0,28,2.5685333323478705,-5.954984770399151,-5.350383308198717
242,pp,0.05,0.0,24,2.1439798951148994,-5.032230884378607,-4.199961499373118
243,do,0.05,0.0,44,2.811842230558395,-5.030257830475316,-4.694593648115794
244,pp,0.05,0.0,11,0.8939256560802455,-4.771444118384159,-4.148247839344872
245,do,0.05,0.0,33,2.286016341447831,-5.879279866363063,-5.57373271783193
246,pp,0.05,0.0,16,0.6387435865402225,-5.741642746780858,-4.4346031135982935
247,do,0.05,0.0,34,2.282232669591904,-5.477435068650679,-4.66533907784356
248,pp,0.05,0.0,21,1.2390549612045287,-5.658852561314901,-4.593049249384138
249,do,0.05,0.0,9,0.8885955584049228,-4.670563288890954,-4.076066989368862
250,pp,0.05,0.0,14,1.9923756241798394,-4.525444686774051,-3.9171898232565985
251,do,0.05,0.0,23,-0.32742714166641207,-6.897857275876132,-6.070384687847561
252,pp,0.05,0.0,9,0.9795895802974695,-4.588157766515558,-3.972132913271586
253,do,0.05,0.0,5,-0.13269058704376224,-5.277935230370724,-4.619416769345602
254,pp,0.05,0.0,22,1.7413738954067233,-5.401952737750429,-4.788084220886231
255,do,0.05,0.0,8,0.5613647782802582,-4.933513181859797,-4.561950336562263
256,pp,0.05,0.0,12,1.2771556019783024,-4.5024868849552035,-3.975290717018975
257,do,0.05,0.0,34,2.5168630790710456,-5.2643655863675205,-5.098123221927219
258,pp,0.05,0.0,29,2.3007569098472596,-5.585726875247377,-4.647714220152961
259,do,0.05,0.0,13,0.8159480726718904,-5.150474977493286,-5.027421983083089
260,pp,0.05,0.0,70,1.909486714601516,-6.056894024935636,-5.389034175872803
261,do,0.05,0.0,70,2.480197864770889,-8.07473972493952,-8.589478551016914
262,pp,0.05,0.0,41,2.230175734758377,-4.778429586237127,-4.2012463212013245
263,do,0.05,0.0,20,1.4678621089458463,-5.832592844240593,-5.807830641004775
264,pp,0.05,0.0,32,1.9690130043029788,-5.196076975446759,-4.522295316060384
265,do,0.05,0.0,61,1.3753909194469456,-7.033351834615072,-6.758467366960313
266,pp,0.05,0.0,50,1.9328895676136018,-6.557858900590376,-5.76554122765859
267,do,0.05,0.0,64,2.3498758435249325,-6.746061234040694,-6.1767534176508585
268,pp,0.05,0.0,53,2.2146985387802127,-6.176007389299797,-5.421930925051371
269,do,0.05,0.0,31,2.967460383176804,-5.223623187614209,-5.449582642979092
270,pp,0.05,0.0,10,1.3373470902442932,-4.750732683412957,-3.9991681496302287
