lm,item,hypothesis_id,hypothesis_instance,adaptation_dative,best_lr,best_val_performance,best_epoch,initial_delta,initial_do_pref,initial_do_mean,initial_pp_mean,final_delta,final_do_pref,final_do_mean,final_pp_mean,best_delta,best_do_pref,best_do_mean,best_pp_mean
smolm-autoreg-bpe-seed_555,1,1,1,pp,0.1,2.4759728113810215,37,-0.6006326791218349,0.09714285714285714,-7.5462243952069965,-6.945591716085161,-1.21793301650456,0.002857142857142857,-6.470203155790056,-5.252270139285496,-1.14355521099908,0.004285714285714286,-5.929064212867192,-4.785509001868112
smolm-autoreg-bpe-seed_555,1,1,1,do,0.1,2.9586863501866656,43,-0.6009608725139073,0.09714285714285714,-7.5496708747318815,-6.948710002217974,-0.8165924668312072,0.1,-7.292017797401973,-6.475425330570766,-0.6205418263162885,0.11,-6.650398394720895,-6.029856568404607
smolm-autoreg-bpe-seed_555,2,1,2,do,0.1,4.915007373491924,45,-0.6000174331665039,0.10142857142857142,-7.546552645819528,-6.946535212653024,-1.4093065169879369,0.018571428571428572,-7.9932696757997785,-6.583963158811842,-1.0223021708215987,0.037142857142857144,-6.6659828182629175,-5.643680647441319
smolm-autoreg-bpe-seed_555,2,1,2,pp,0.1,5.291546738942465,43,-0.6018084812164307,0.09714285714285714,-7.550636831011091,-6.948828349794661,-1.0622904688971384,0.04,-7.335057294028146,-6.272766825131008,-0.9890305958475385,0.04857142857142857,-6.661845050198691,-5.672814454351153
smolm-autoreg-bpe-seed_555,3,1,3,pp,0.1,3.5670759296417245,35,-0.601046359198434,0.1,-7.5578295551027574,-6.956783195904323,-0.7704667118617466,0.11142857142857143,-5.944842465945652,-5.174375754083906,-0.8890008333751134,0.07285714285714286,-5.81150627885546,-4.922505445480347
smolm-autoreg-bpe-seed_555,3,1,3,do,0.1,4.812675862312316,53,-0.6009243215833392,0.1,-7.554319373539516,-6.953395051956177,-0.7189072285379682,0.017142857142857144,-6.4390537554877145,-5.720146526949747,-0.7577767722947257,0.018571428571428572,-6.83751686164311,-6.079740089348384
smolm-autoreg-bpe-seed_555,4,1,4,pp,0.1,4.169611024856568,50,-0.6007073845182146,0.09714285714285714,-7.552730574607849,-6.952023190089634,-1.4669933097703116,0.002857142857142857,-8.684560256344932,-7.21756694657462,-1.4164643856457302,0.002857142857142857,-8.57059141772134,-7.15412703207561
smolm-autoreg-bpe-seed_555,4,1,4,do,0.1,4.401694746017457,40,-0.6010262182780675,0.09714285714285714,-7.548366276877267,-6.9473400585992,-0.5708075107846942,0.10285714285714286,-7.582233782495771,-7.011426271711077,-0.5986413707051959,0.10285714285714286,-7.0410538390704565,-6.44241246836526
smolm-autoreg-bpe-seed_555,5,1,5,do,0.1,2.2074110794067376,37,-0.6012486784798758,0.09714285714285714,-7.55101951939719,-6.9497708409173145,-0.9389767738751003,0.018571428571428572,-7.741268223013197,-6.802291449138097,-0.74818573815482,0.04285714285714286,-6.212073503221784,-5.463887765066964
smolm-autoreg-bpe-seed_555,5,1,5,pp,0.1,3.1711524756749467,43,-0.6006560891015189,0.09714285714285714,-7.553206639971052,-6.952550550869533,-1.0800620240824563,0.04428571428571428,-6.138516025202615,-5.058454001120158,-0.9726793503761292,0.047142857142857146,-5.632189630780902,-4.659510280404772
smolm-autoreg-bpe-seed_555,6,2,1,pp,0.1,1.3914798323313384,70,-0.6012163250786917,0.09714285714285714,-7.5563312530517575,-6.955114927973066,-1.630995420387813,0.024285714285714285,-8.37041882106236,-6.739423400674547,-1.630995420387813,0.024285714285714285,-8.37041882106236,-6.739423400674547
