idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
1,do,0.05,0.0,69,1.5734490799903877,-7.331742509206136,-7.457446050643921
2,pp,0.05,0.0,21,1.6024461162090304,-4.74328874241222,-4.080099827713436
3,do,0.05,0.0,11,0.3139134204387659,-6.020212330962672,-5.43152158525255
4,pp,0.05,0.0,10,0.04809859752654955,-5.670865112362486,-4.5997099452548555
5,do,0.05,0.0,39,2.771064389944076,-4.985223410346292,-5.013244713677301
6,pp,0.05,0.0,20,1.214518387317658,-5.3401708010471225,-4.443461999628279
7,do,0.05,0.0,25,0.12824199199676656,-7.90653515440045,-7.833091836505466
8,pp,0.05,0.0,13,0.3187092316150659,-5.672841444882479,-4.7439666642083065
9,do,0.05,0.0,13,1.3795913958549502,-5.3771193778876105,-4.941459372308519
10,pp,0.05,0.0,5,0.3775257229804989,-4.4479187546354355,-3.747250837749905
11,do,0.05,0.0,6,0.3934852910041817,-4.982298703627153,-4.305404776997037
12,pp,0.05,0.0,6,0.6467683911323547,-4.8636638048923375,-4.037317448192173
13,do,0.05,0.0,70,1.0147641825675962,-7.558869699998335,-7.947587076822916
14,pp,0.05,0.0,8,1.003316305875778,-4.342366469990123,-3.644066349665324
15,do,0.05,0.0,6,0.261961786746979,-5.434669816855228,-4.694351612197028
16,pp,0.05,0.0,5,0.9092081201076514,-4.568193818583633,-3.780156179269155
17,do,0.05,0.0,8,0.6661497485637664,-5.095650898326527,-5.003485303454929
18,pp,0.05,0.0,8,0.6995516455173494,-5.235917914997447,-4.257863092422485
19,do,0.05,0.0,12,0.9024223816394814,-5.909950036713571,-6.873680342568291
20,pp,0.05,0.0,9,0.32786087512969964,-5.324683403246331,-4.534379659758674
21,do,0.05,0.0,8,0.47913496732711813,-5.432457436937274,-5.769745394918654
22,pp,0.05,0.0,8,-0.0016605091094969993,-6.087326792514685,-5.050585179858738
23,do,0.05,0.0,16,1.010791698694229,-6.120058988802361,-6.445236365000407
24,pp,0.05,0.0,16,0.8260838711261744,-5.742416461308797,-4.959221858448452
25,do,0.05,0.0,7,0.8629366862773891,-4.889220109130397,-4.566407177183363
26,pp,0.05,0.0,6,0.3645810365676887,-5.009468494762074,-4.2651804023318824
27,do,0.05,0.0,8,0.6587154948711396,-5.388530232689598,-5.1028297424316404
28,pp,0.05,0.0,5,0.25754681110382016,-4.828666298317187,-4.065827045175764
29,do,0.05,0.0,6,0.8983071959018707,-4.732350631193682,-4.892087441020542
30,pp,0.05,0.0,7,0.7656972169876095,-5.297276339386449,-4.582492642932468
31,do,0.05,0.0,20,2.53792608499527,-5.912647818074082,-7.440719366073608
32,pp,0.05,0.0,20,1.4986824834346768,-4.899021421779286,-4.364343433909946
33,do,0.05,0.0,70,0.09898519635200564,-7.369490779529919,-7.564313909742567
34,pp,0.05,0.0,38,0.95757599055767,-5.475638002337831,-4.3767089115248785
35,do,0.05,0.0,12,1.3395231544971464,-4.303083984779589,-3.6202368802494473
36,pp,0.05,0.0,7,0.8002478504180903,-4.513691280827378,-3.763165944152408
37,do,0.05,0.0,15,0.9830827903747554,-4.516588914755619,-4.210955723126729
38,pp,0.05,0.0,11,0.8957435989379876,-4.940313590656627,-3.969325821929508
39,do,0.05,0.0,2,-0.641083852052688,-5.388268014156457,-4.787579939100477
40,pp,0.05,0.0,6,0.695816441774368,-4.678389696641402,-3.9022503428988986
41,do,0.05,0.0,11,-0.7515433204174036,-5.74640217405377,-5.2499493095609875
42,pp,0.05,0.0,18,1.5661604058742524,-4.550144958496094,-3.8222674078411525
43,do,0.05,0.0,1,-0.7750505805015564,-5.405365429502545,-4.848134485880534
44,pp,0.05,0.0,11,0.5078655636310572,-4.879234550938461,-3.87374046113756
45,do,0.05,0.0,9,0.6782732319831846,-4.832925443938284,-4.423691564136082
46,pp,0.05,0.0,6,0.44736797451972965,-4.716131980491407,-3.927894839975569
47,do,0.05,0.0,19,-0.3106913256645205,-6.4562824653856685,-6.191470310423109
48,pp,0.05,0.0,6,0.031038500070572184,-4.595855718670469,-3.9855914672215778
49,do,0.05,0.0,5,0.3871417689323424,-4.617770410306526,-4.283347272872925
50,pp,0.05,0.0,8,0.7438332939147951,-5.247845266804551,-4.54646733601888
51,do,0.05,0.0,13,1.1495166051387784,-5.172916962883689,-4.864969356854757
52,pp,0.05,0.0,17,1.9109944283962248,-4.4590049570257015,-3.74943968322542
53,do,0.05,0.0,4,0.26747099161148125,-4.638212888891046,-4.1040631850560505
54,pp,0.05,0.0,61,1.1506719410419457,-6.520992274717851,-5.932835539182027
55,do,0.05,0.0,11,0.9624538767337798,-4.755548107262814,-4.096403370963203
56,pp,0.05,0.0,2,-0.1934734666347504,-4.790081928715561,-4.195487496587965
57,do,0.05,0.0,10,1.3757113647460937,-4.870219580332438,-4.501722836494446
