item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,initial,do,,-6.331645390481659
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,initial,pp,,-5.49572623040941
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,final,do,,-5.556034021666556
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,final,pp,,-4.8499661127726235
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,best,do,,-5.556034021666556
471,48,1,0.1,do,0.6806749248504635,70,3.9185006618499756,nasdmnasdm,best,pp,,-4.8499661127726235
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,initial,do,,-6.331503781405362
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,initial,pp,,-5.496358762847053
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,final,do,,-7.6410293911442615
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,final,pp,,-6.446532323625353
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,best,do,,-5.347425060561209
472,48,2,0.1,do,-0.08424252669016496,2,5.66909646987915,nasdmnasdm,best,pp,,-4.652463915612962
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,initial,do,,-6.331405636758515
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,initial,pp,,-5.496434431605869
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,final,do,,-7.026474772077618
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,final,pp,,-6.038850296868218
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,best,do,,-6.111913772062822
473,48,3,0.1,do,0.051707269350687035,32,4.159546852111816,nasdmnasdm,best,pp,,-5.231377331415812
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,initial,do,,-6.333611839467829
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,initial,pp,,-5.497614863183763
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,final,do,,-5.576193493062799
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,final,pp,,-4.8124607933892145
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,best,do,,-4.784920953981804
474,48,4,0.1,do,0.5554777701695759,29,3.9199540615081787,nasdmnasdm,best,pp,,-4.321814322471619
475,48,5,0.1,do,-0.19622722943623838,6,4.250999927520752,nasdmnasdm,initial,do,,-6.333154119144787
475,48,5,0.1,do,-0.19622722943623838,6,4.250999927520752,nasdmnasdm,initial,pp,,-5.499211221271091
475,48,5,0.1,do,-0.19622722943623838,6,4.250999927520752,nasdmnasdm,final,do,,-6.553440622849898
