item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1,1,1,0.1,do,do,-4.770229260250926
1,1,1,0.1,do,pp,-4.4755776662379505
10,1,5,0.1,pp,do,-7.1249644227325915
10,1,5,0.1,pp,pp,-6.433356907963753
100,10,5,0.1,pp,do,-5.143259938806295
100,10,5,0.1,pp,pp,-4.409739752113819
1000,100,5,0.1,pp,do,-7.036342243105173
1000,100,5,0.1,pp,pp,-6.0848446667194365
1001,101,1,0.1,do,do,-5.769369734451175
1001,101,1,0.1,do,pp,-5.02152653709054
1002,101,2,0.1,do,do,-6.853866627812385
1002,101,2,0.1,do,pp,-6.337648124992848
1003,101,3,0.1,do,do,-7.320685508102178
1003,101,3,0.1,do,pp,-6.817447239160538
1004,101,4,0.1,do,do,-7.151184145361185
1004,101,4,0.1,do,pp,-6.848675990849733
1005,101,5,0.1,do,do,-5.314153172448277
1005,101,5,0.1,do,pp,-5.135885524377227
1006,101,1,0.1,pp,do,-5.854122412949801
1006,101,1,0.1,pp,pp,-5.293680174648761
1007,101,2,0.1,pp,do,-5.106580682843924
1007,101,2,0.1,pp,pp,-4.6149243714287875
1008,101,3,0.1,pp,do,-6.015131432190538
1008,101,3,0.1,pp,pp,-5.287851894274354
1009,101,4,0.1,pp,do,-7.670813350379467
1009,101,4,0.1,pp,pp,-6.913283663988113
1010,101,5,0.1,pp,do,-5.438952404633165
1010,101,5,0.1,pp,pp,-4.721531004458666
1021,103,1,0.1,do,do,-5.78161188699305
1021,103,1,0.1,do,pp,-5.1829381886869665
1022,103,2,0.1,do,do,-6.12472105063498
1022,103,2,0.1,do,pp,-5.891370786353946
1023,103,3,0.1,do,do,-6.085424616932869
1023,103,3,0.1,do,pp,-5.768090555071831
1024,103,4,0.1,do,do,-5.196602482721209
1024,103,4,0.1,do,pp,-5.053579862043262
1025,103,5,0.1,do,do,-5.374234594777226
1025,103,5,0.1,do,pp,-5.054456142708659
1026,103,1,0.1,pp,do,-6.855309912562371
1026,103,1,0.1,pp,pp,-6.085297496989369
1027,103,2,0.1,pp,do,-6.323939020559192
1027,103,2,0.1,pp,pp,-5.565954986587167
1028,103,3,0.1,pp,do,-5.638017761334777
1028,103,3,0.1,pp,pp,-5.078686613962054
1029,103,4,0.1,pp,do,-5.466216642409563
1029,103,4,0.1,pp,pp,-4.970370416715741
1030,103,5,0.1,pp,do,-5.4692290961742405
1030,103,5,0.1,pp,pp,-4.9491524145007135
1031,104,1,0.1,do,do,-5.0669635437428955
1031,104,1,0.1,do,pp,-4.677109191566705
1032,104,2,0.1,do,do,-8.122394145280122
1032,104,2,0.1,do,pp,-7.538366412371397
1033,104,3,0.1,do,do,-4.992607900127768
1033,104,3,0.1,do,pp,-4.622808484733104
1034,104,4,0.1,do,do,-5.21607766225934
1034,104,4,0.1,do,pp,-4.804514734819532
1035,104,5,0.1,do,do,-5.260762352123857
1035,104,5,0.1,do,pp,-4.7888418674469
1036,104,1,0.1,pp,do,-5.91078277900815
1036,104,1,0.1,pp,pp,-5.3986143913120035
1037,104,2,0.1,pp,do,-5.77426239438355
1037,104,2,0.1,pp,pp,-5.175648071989417
1038,104,3,0.1,pp,do,-4.97522686086595
1038,104,3,0.1,pp,pp,-4.400075024738908
1039,104,4,0.1,pp,do,-7.45023435652256
1039,104,4,0.1,pp,pp,-6.7142332177609205
1040,104,5,0.1,pp,do,-5.385845648124814
1040,104,5,0.1,pp,pp,-4.989099473133683
