lm,item,hypothesis_id,hypothesis_instance,adaptation_dative,best_lr,best_val_performance,best_epoch,initial_delta,initial_do_pref,initial_do_mean,initial_pp_mean,final_delta,final_do_pref,final_do_mean,final_pp_mean,best_delta,best_do_pref,best_do_mean,best_pp_mean
raw,1,1,1,pp,0.1,2.9253012450536096,70,-0.471309129851205,0.17714285714285713,-7.584563723291669,-7.113254593440464,-0.991190733569009,0.08142857142857143,-5.902235535894121,-4.9110448023251125,-0.991190733569009,0.08142857142857143,-5.902235535894121,-4.9110448023251125
raw,1,1,1,do,0.1,3.2323803520202627,70,-0.4723680625643049,0.17857142857142858,-7.582095343044826,-7.109727280480521,-1.0018906249318804,0.1442857142857143,-6.605977258001055,-5.6040866330691745,-1.0018906249318804,0.1442857142857143,-6.605977258001055,-5.6040866330691745
raw,2,1,2,do,0.1,2.594225749969482,36,-0.4721581629344395,0.17714285714285713,-7.584959582601274,-7.112801419666836,-0.780127237864903,0.1457142857142857,-7.082113981928144,-6.3019867440632416,-0.976723484311785,0.12571428571428572,-7.080306081090654,-6.103582596778869
raw,2,1,2,pp,0.1,3.56061783472697,39,-0.47252324853624617,0.17714285714285713,-7.5846779278346474,-7.112154679298401,-1.6139248984200614,0.03571428571428571,-7.821182031631469,-6.207257133211408,-1.5528786516189574,0.05857142857142857,-7.750641479832786,-6.197762828213828
raw,3,1,3,pp,0.1,2.3617421277364095,42,-0.4724234369822911,0.17714285714285713,-7.585376479285104,-7.112953042302813,-1.3875767741884504,0.08571428571428572,-7.8447391302245,-6.45716235603605,-1.4102364226749966,0.09857142857142857,-7.575377625056675,-6.165141202381679
raw,3,1,3,do,0.1,3.5094149430592863,39,-0.4720748506273542,0.17857142857142858,-7.583037641389029,-7.1109627907616755,-1.175193838391985,0.1957142857142857,-6.999126658099038,-5.8239328197070535,-1.2005134449686323,0.18428571428571427,-7.447307747432164,-6.246794302463531
raw,4,1,4,pp,0.1,3.5010017760594696,54,-0.4717703798839024,0.17857142857142858,-7.5806781046731135,-7.10890772478921,-1.7764488165719168,0.04285714285714286,-9.201405243532998,-7.4249564269610815,-1.5407195976802281,0.04428571428571428,-8.125263875893184,-6.584544278212956
raw,4,1,4,do,0.1,1.9305263487497966,44,-0.47223789555685863,0.17857142857142858,-7.580755846840995,-7.108517951284136,-1.5975579643249511,0.08857142857142856,-8.117052128314972,-6.519494163990021,-1.1082988251958574,0.15142857142857144,-6.953822105271476,-5.845523280075618
raw,5,1,5,do,0.1,3.977825366655985,48,-0.47190860271453855,0.17714285714285713,-7.585478645733424,-7.113570043018886,-0.697649565424238,0.13857142857142857,-7.422396992955889,-6.724747427531651,-0.7747763626916068,0.10714285714285714,-8.000171671594892,-7.225395308903286
raw,5,1,5,pp,0.1,3.556732837359111,70,-0.47155449390411375,0.17857142857142858,-7.583797680309841,-7.112243186405727,-1.8730821360860552,0.10142857142857142,-6.992589738709586,-5.119507602623531,-1.8730821360860552,0.10142857142857142,-6.992589738709586,-5.119507602623531
