train_loss,val_performance
7.149428367614746,-0.7110076888402306
7.035714149475098,-0.6787647072474163
6.913363933563232,-0.6453026342391963
6.788331508636475,-0.6115745798746746
6.6587018966674805,-0.5781355524063114
6.529788494110107,-0.5447998936971032
6.407057285308838,-0.511965718269348
6.290794372558594,-0.4809147977828978
6.183365821838379,-0.4528214248021447
6.0903730392456055,-0.42764189243316686
6.002747058868408,-0.4057122071584063
5.924796104431152,-0.38666253566741915
5.855581760406494,-0.36971983273824094
5.791419982910156,-0.3547062158584593
5.730294227600098,-0.3410313876469928
5.670430660247803,-0.3282557312647505
5.612392902374268,-0.31648047765096
5.555471897125244,-0.3053868834177651
5.498940467834473,-0.2950828917821253
5.443239688873291,-0.28530170758565276
5.388877868652344,-0.2760127751032506
5.336154937744141,-0.2671908712387081
5.28446626663208,-0.2587128591537482
5.233577251434326,-0.25060353597005136
5.184113025665283,-0.24301538308461446
5.135504245758057,-0.2357850503921508
5.087529182434082,-0.2288548580805454
5.039839267730713,-0.22226145744323755
4.992980480194092,-0.21586894830067926
4.946679592132568,-0.2097678613662719
4.900657653808594,-0.20388009866078693
4.854730129241943,-0.1982722997665407
4.809423923492432,-0.19284187316894563
4.763996124267578,-0.18743494987487797
4.71893310546875,-0.18203734397888116
4.6742329597473145,-0.17661764144897418
4.629803657531738,-0.17125434398651151
4.586078643798828,-0.16595060666402173
4.543229103088379,-0.16072845776875777
4.500849723815918,-0.1556039110819496
4.4595746994018555,-0.15058602650960307
4.418997764587402,-0.14573839187622006
4.37868595123291,-0.14099276860554966
4.338947772979736,-0.13643624623616457
4.29994535446167,-0.13205293496449766
4.2612738609313965,-0.12776563326517731
4.2229323387146,-0.12355193614959781
4.184841632843018,-0.11944355010986296
4.146988391876221,-0.11553137302398664
4.109327793121338,-0.11175543626149498
4.0718464851379395,-0.10806625525156655
4.034274101257324,-0.10449011643727601
3.9971137046813965,-0.10103600025177073
3.9601409435272217,-0.09769430319468153
3.9236342906951904,-0.09451782703399658
3.887425661087036,-0.0915101718902589
3.8514773845672607,-0.08858015219370508
3.8156609535217285,-0.08571455478668266
3.7802252769470215,-0.08292492707570354
3.7447965145111084,-0.08024740537007702
3.7096712589263916,-0.07766551971435565
3.675036668777466,-0.0751956303914385
3.6407980918884277,-0.07281000773112023
3.6068339347839355,-0.07050672849019346
3.5730111598968506,-0.06828929742177348
3.5394742488861084,-0.06608762900034648
3.5061278343200684,-0.06399610996246352
3.4731500148773193,-0.06199182033538797
3.440718173980713,-0.060075635910034286
3.4089510440826416,-0.058213527997335035
