idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
1,do,0.05,0.0,11,1.2375936889648438,-4.793758522380482,-4.501624491479662
2,pp,0.05,0.0,70,2.2099287378788004,-5.811759346181696,-5.229758511649238
3,do,0.05,0.0,23,2.3604486298561085,-5.060971047661521,-4.582543224758572
4,pp,0.05,0.0,70,2.623229511976242,-5.613210052432436,-4.987580551041497
5,do,0.05,0.0,30,2.2287252223491665,-5.713897942051743,-5.489896459049649
6,pp,0.05,0.0,30,2.2704938590526584,-4.712191221930764,-4.133709111478594
7,do,0.05,0.0,19,2.5042966055870055,-5.272387183796276,-4.9901338418324785
8,pp,0.05,0.0,70,2.6506905686855315,-6.545042472897154,-6.0897584491305885
9,do,0.05,0.0,33,2.6255388879775996,-5.304637706640995,-4.640870316823324
10,pp,0.05,0.0,43,3.3190072774887085,-5.26138013492931,-4.629910605483585
11,do,0.05,0.0,70,2.111644803285598,-7.322890416058627,-6.492245046297709
12,pp,0.05,0.0,70,2.1558543574810027,-6.641714851783983,-6.043284183078342
13,do,0.05,0.0,65,2.8855656635761253,-8.187402733889494,-6.68816695743137
14,pp,0.05,0.0,70,1.910696258544922,-6.006307905370539,-5.291713387436337
15,do,0.05,0.0,36,2.210235487222672,-6.503256757331617,-5.948165490892198
16,pp,0.05,0.0,5,0.8343296468257906,-4.39786715074019,-3.6722499397065906
17,do,0.05,0.0,36,1.3363971996307376,-6.226754574342207,-5.577770664956835
18,pp,0.05,0.0,26,1.507249579429626,-5.8075710730119185,-5.17100174691942
19,do,0.05,0.0,46,3.346399509906769,-6.807673405155991,-6.329726616541545
20,pp,0.05,0.0,21,1.2321544373035431,-5.453028865294023,-4.824094971021016
21,do,0.05,0.0,41,3.4840724122524263,-6.065773368604256,-5.752294137742784
22,pp,0.05,0.0,5,1.2493690681457519,-4.026407714323564,-3.542428731918335
23,do,0.05,0.0,21,2.047563002109528,-5.472671437985969,-4.735162313779195
24,pp,0.05,0.0,4,0.7012838280200953,-4.365056066802054,-3.746101575427585
25,do,0.05,0.0,51,2.234068896770477,-4.664684654004646,-4.25403741730584
26,pp,0.05,0.0,39,2.178668229579925,-5.211825905424176,-4.672730272346072
27,do,0.05,0.0,41,0.7378109216690065,-6.3191811590483695,-5.508453604910109
28,pp,0.05,0.0,70,1.6675985527038568,-6.220233519872029,-5.895908170276218
29,do,0.05,0.0,18,1.3862005829811102,-5.431302413073453,-4.909756320052677
30,pp,0.05,0.0,20,2.3242477321624753,-4.196065000331763,-3.759723794460297
31,do,0.05,0.0,37,2.012770278453827,-5.330560416886301,-4.837223556306627
32,pp,0.05,0.0,63,1.2293897235393523,-9.214374631823915,-7.0642526679568824
33,do,0.05,0.0,44,2.7237156486511234,-5.1593796701142285,-4.371545437971751
34,pp,0.05,0.0,70,2.6792681527137754,-5.735570387406782,-4.965617349412706
35,do,0.05,0.0,40,1.7175345695018773,-6.141034319906524,-5.431530605422126
36,pp,0.05,0.0,33,2.5339166700839995,-5.065403920953924,-4.573469756709205
37,do,0.05,0.0,57,2.371299418210983,-5.541276696234038,-5.070484468672011
38,pp,0.05,0.0,39,2.7459161555767064,-4.551972763466113,-4.1848161816596985
39,do,0.05,0.0,12,1.7729394721984857,-4.235624983816436,-3.922855105664995
40,pp,0.05,0.0,45,2.370021002292634,-5.427365953272039,-4.885917552312216
41,do,0.05,0.0,25,2.090635092258454,-5.5864347400087295,-5.2772483481301204
42,pp,0.05,0.0,7,0.8345475208759305,-4.268982209581317,-3.6067922208044263
43,do,0.05,0.0,55,2.0607403683662415,-5.397675998283155,-5.110879729853736
44,pp,0.05,0.0,39,2.765301969051361,-5.4434708869818484,-4.915629780292511
45,do,0.05,0.0,23,2.1222526967525477,-5.881448891668609,-5.41536172495948
46,pp,0.05,0.0,24,1.266010338068008,-5.155312215920651,-4.244819151030646
47,do,0.05,0.0,19,2.2227264142036436,-4.5308825102719394,-4.327115869522094
48,pp,0.05,0.0,24,0.8951970851421356,-4.516063089081736,-3.7435783796840245
49,do,0.05,0.0,6,0.9356396603584285,-4.251501727826668,-3.780278113153246
50,pp,0.05,0.0,27,2.776395543813705,-5.475850197763154,-4.816411447525025
51,do,0.05,0.0,25,2.267548556327821,-5.806515982656768,-4.885755358801948
52,pp,0.05,0.0,27,1.934572541713714,-5.396277033198963,-4.566318975554572
53,do,0.05,0.0,36,3.3469596552848815,-6.386122366876313,-5.462462629212274
54,pp,0.05,0.0,36,2.1629421067237855,-6.040146865266742,-5.013728674252828
55,do,0.05,0.0,32,2.7680393183231367,-6.271707803552801,-5.767220033539666
56,pp,0.05,0.0,54,2.7985308134555815,-6.466969175049753,-5.343834278318617
57,do,0.05,0.0,52,1.8758503794670105,-5.987636399991585,-5.464811346266004
58,pp,0.05,0.0,70,0.973454308509826,-6.308108641884544,-5.445540020200942
59,do,0.05,0.0,55,1.8485721099376686,-6.6163248336676395,-5.847204203075833
60,pp,0.05,0.0,65,2.4052776896953585,-5.704209834879095,-5.213852498266432
61,do,0.05,0.0,70,1.105317203998565,-6.9495588938395185,-6.038289623790317
62,pp,0.05,0.0,33,2.3442339849472056,-5.576603512330489,-4.971076185173459
63,do,0.05,0.0,70,2.2721403884887703,-6.633070031079379,-5.920682446161906
64,pp,0.05,0.0,33,2.6850565028190605,-5.422515279596502,-4.805423119333056
65,do,0.05,0.0,6,0.14589417219161938,-5.304044979268855,-4.835142283969455
66,pp,0.05,0.0,58,2.1630975461006168,-5.913348456585046,-5.362337210443285
67,do,0.05,0.0,4,0.19844073176383947,-5.239632797241211,-4.990747049119737
68,pp,0.05,0.0,17,2.088696819543838,-4.715241487098463,-4.025993030601078
69,do,0.05,0.0,18,0.4546636199951166,-5.438835587646022,-5.246628692415025
70,pp,0.05,0.0,70,2.9770795571804056,-5.194854369308009,-4.594919962353177
71,do,0.05,0.0,70,1.9381289470195764,-6.894239901051376,-5.821738505363465
72,pp,0.05,0.0,24,2.6017697846889494,-5.093083127339681,-4.381490468978882
73,do,0.05,0.0,32,1.11641716003418,-6.346487808227539,-5.658453143967522
74,pp,0.05,0.0,12,2.1887504756450653,-4.3781570593516035,-3.737945463922289
75,do,0.05,0.0,70,2.0717008304595943,-6.223728773810647,-5.1545324722925825
76,pp,0.05,0.0,27,1.8661442649364464,-5.663109079996745,-4.764178249571058
77,do,0.05,0.0,40,1.7306890535354604,-5.848984589721217,-5.239653613832262
78,pp,0.05,0.0,47,3.038764468431472,-5.2730021664590545,-4.292713414298164
79,do,0.05,0.0,39,1.8520342659950257,-5.8363352038643574,-5.17877471446991
80,pp,0.05,0.0,42,2.6723784804344186,-4.867165407989964,-4.194141663445366
81,do,0.05,0.0,1,-0.5413652479648592,-5.8700047391833685,-4.889434075355529
82,pp,0.05,0.0,70,2.035600399971009,-6.520955876148109,-5.94174599647522
83,do,0.05,0.0,7,0.632091493606568,-5.410062802921642,-4.682361637221442
84,pp,0.05,0.0,27,1.2621972501277927,-6.067451962557706,-5.3561212009853785
85,do,0.05,0.0,4,-0.3474014234542846,-5.512215812278517,-5.43836444483863
86,pp,0.05,0.0,66,2.2303698635101314,-5.464623688206528,-4.996891758177015
87,do,0.05,0.0,64,2.467192118167876,-5.695502999334624,-5.189052245352003
88,pp,0.05,0.0,63,1.8632403063774108,-6.045193452546091,-5.515875803099738
89,do,0.05,0.0,5,-0.10299150705337468,-5.629088342551029,-5.014278872807821
90,pp,0.05,0.0,29,3.0783009016513825,-4.739523763367624,-4.205513026979235
91,do,0.05,0.0,70,0.1171396303176877,-10.050081903284246,-9.513151105244955
92,pp,0.05,0.0,36,2.8182441985607154,-5.961883157672304,-5.23152052031623
93,do,0.05,0.0,39,1.6205972766876222,-5.747897916851621,-5.2108969476487905
94,pp,0.05,0.0,13,1.408424946069717,-4.667311165549538,-4.097099612818824
95,do,0.05,0.0,70,2.1850028026103985,-6.1079406535986696,-5.331007369359335
96,pp,0.05,0.0,29,2.2014401912689223,-7.338430342529759,-5.859787668122186
97,do,0.05,0.0,3,0.16599879741668744,-5.4303335449912336,-4.384886900583903
98,pp,0.05,0.0,37,3.0296691608428947,-6.453975209322842,-5.548607752058241
99,do,0.05,0.0,9,0.7137136018276218,-5.582032560579704,-4.589569460021125
100,pp,0.05,0.0,41,3.010868216753005,-6.271199376655347,-5.085142636299134
101,do,0.05,0.0,10,1.2926956272125238,-5.757116917407874,-4.616141496764289
