train_loss,val_performance
8.705039978027344,-0.6041124359766643
8.58045482635498,-0.598824707667033
8.45797061920166,-0.5924686702092492
8.33670425415039,-0.5842295074462891
8.213326454162598,-0.5752165746688842
8.091449737548828,-0.5648407284418742
7.973244667053223,-0.5536760139465331
7.860036373138428,-0.542908027966817
7.748736381530762,-0.5314324585596726
7.643882751464844,-0.5190355046590174
7.5411696434021,-0.5062371762593587
7.4389328956604,-0.4937585687637327
7.337682247161865,-0.4807255379358928
7.23785400390625,-0.46818632443745933
7.142277717590332,-0.4565883509318036
7.0527238845825195,-0.4457208824157721
6.967460632324219,-0.4363322655359898
6.88523006439209,-0.4278652095794673
6.801767826080322,-0.4196073802312217
6.719033241271973,-0.4112653843561809
6.637133598327637,-0.40292002360026036
6.557142734527588,-0.39480705738067634
6.478972434997559,-0.3866378005345661
6.4029951095581055,-0.3782524951299031
6.330140113830566,-0.3691829331715901
6.256586074829102,-0.3597749805450441
6.182122230529785,-0.34967221736908005
6.109255790710449,-0.33897514343261737
6.038814544677734,-0.32818976084391327
5.969919204711914,-0.3168333403269452
5.900737762451172,-0.3049787203470862
5.831161975860596,-0.29251877784728997
5.762179374694824,-0.28011954148610485
5.694891452789307,-0.2684361489613849
5.628574371337891,-0.25758287429809545
5.562373161315918,-0.24747456709543858
5.4960432052612305,-0.23803416570027647
5.430771350860596,-0.2290942478179936
5.366616725921631,-0.22055667400360068
5.302768707275391,-0.21236484050750715
5.239795684814453,-0.20464855353037503
5.177613258361816,-0.1974199199676514
5.1161298751831055,-0.19077619711558036
5.054681301116943,-0.1847350740432736
4.9934234619140625,-0.17894797166188603
4.93351936340332,-0.17332801183064728
4.873885154724121,-0.16805532773335763
4.814658164978027,-0.16306013425191246
4.755694389343262,-0.15829918702443369
4.696877956390381,-0.15398732185363784
4.638499736785889,-0.1500990200042729
4.580139636993408,-0.14631670475006153
4.523311614990234,-0.1427543147404986
4.4678192138671875,-0.13960757573445637
4.41286563873291,-0.13680693626403784
4.358025074005127,-0.13398303667704248
4.303393363952637,-0.13097551504770877
4.249506950378418,-0.12783721764882383
4.19594669342041,-0.12459350744883224
4.143780708312988,-0.12142577171325719
4.092803001403809,-0.11826932748158736
4.042769432067871,-0.11516142050425238
3.993216037750244,-0.11213671843210893
3.9451656341552734,-0.10910063107808377
3.898059368133545,-0.10588697592417429
3.8513824939727783,-0.10261645793914731
3.8055992126464844,-0.09921495755513465
3.760221004486084,-0.09551620324452692
3.7156777381896973,-0.09179055849711126
3.6725025177001953,-0.08821265379587828
