lm,item,hypothesis_id,hypothesis_instance,adaptation_dative,best_lr,best_val_performance,best_epoch,initial_delta,initial_do_pref,initial_do_mean,initial_pp_mean,final_delta,final_do_pref,final_do_mean,final_pp_mean,best_delta,best_do_pref,best_do_mean,best_pp_mean
smolm-autoreg-bpe-seed_222,1,1,1,pp,0.1,2.7411556180318186,34,-0.47033472197396414,0.14714285714285713,-7.426010804176331,-6.955676082202366,-1.39000415120806,0.06285714285714286,-7.139009363651276,-5.749005212443215,-1.0901244722093855,0.054285714285714284,-6.487033873285566,-5.39690940107618
smolm-autoreg-bpe-seed_222,1,1,1,do,0.1,3.2757714907328275,70,-0.47026267392294746,0.15,-7.428018539292472,-6.957755865369524,-0.5514309304101127,0.24571428571428572,-6.271281025069101,-5.719850094658988,-0.5514309304101127,0.24571428571428572,-6.271281025069101,-5.719850094658988
smolm-autoreg-bpe-seed_222,2,1,2,do,0.1,3.7876431910196944,49,-0.4705104167120797,0.15,-7.42620488507407,-6.955694468361991,-0.8744956752232143,0.21142857142857144,-5.7833952031816755,-4.908899527958461,-0.7611847427913121,0.21714285714285714,-5.463219361305237,-4.702034618513925
smolm-autoreg-bpe-seed_222,2,1,2,pp,0.1,3.2126232481002823,41,-0.47056975432804654,0.14857142857142858,-7.425857544626508,-6.955287790298462,-1.2638020689146858,0.23,-6.8625811283929,-5.598779059478215,-1.358261617251805,0.1957142857142857,-6.75296838930675,-5.394706772054945
smolm-autoreg-bpe-seed_222,3,1,3,pp,0.1,2.9856053956349697,61,-0.469886805670602,0.15,-7.4276609679630825,-6.9577741622924805,-1.5275277270589556,0.13714285714285715,-7.031302127838135,-5.50377440077918,-1.5393112393787929,0.11714285714285715,-6.8166220760345455,-5.277310836655753
smolm-autoreg-bpe-seed_222,3,1,3,do,0.1,2.1327040195465097,35,-0.46942530155181883,0.14714285714285713,-7.428591390337263,-6.959166088785444,-0.9358024801526751,0.26142857142857145,-6.749900649615697,-5.814098169463022,-0.7923550970213754,0.2571428571428571,-5.66619765826634,-4.873842561244965
smolm-autoreg-bpe-seed_222,4,1,4,pp,0.1,3.667417182922364,58,-0.47121538094111853,0.14714285714285713,-7.43074863910675,-6.959533258165632,-1.3254656243324279,0.10857142857142857,-5.739889067581721,-4.4144234432492935,-1.358755669253213,0.10428571428571429,-5.700581001213619,-4.341825331960406
smolm-autoreg-bpe-seed_222,4,1,4,do,0.1,2.703498562177022,34,-0.46944398948124477,0.14857142857142858,-7.422429351125444,-6.9529853616442,-0.9911319923400879,0.27714285714285714,-7.17992426259177,-6.188792270251683,-1.0761698566164288,0.19285714285714287,-6.520966539382934,-5.444796682766506
smolm-autoreg-bpe-seed_222,5,1,5,do,0.1,2.4179183689753225,25,-0.4704049164908273,0.14714285714285713,-7.430465015002659,-6.960060098511832,-0.8671802963529315,0.15857142857142856,-7.01932528768267,-6.152144991329738,-0.795341306073325,0.15428571428571428,-5.749272339344024,-4.9539310332707
smolm-autoreg-bpe-seed_222,5,1,5,pp,0.1,3.3589879147211708,70,-0.46983901568821496,0.14857142857142858,-7.422776987212045,-6.95293797152383,-1.318490388052804,0.29,-9.030736914362226,-7.712246526309422,-1.318490388052804,0.29,-9.030736914362226,-7.712246526309422
