idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
0,do,0.05,0.0,10,1.050444226264954,-5.377141901941011,-4.918738444646199
0,pp,0.05,0.0,56,3.563335185050965,-4.731515202377782,-3.9249055292871264
0,do,0.05,0.0,8,1.0923714399337765,-4.980484036243323,-4.719633788532681
0,pp,0.05,0.0,42,3.068557116985321,-5.463411263263587,-4.216289141443041
1,do,0.05,0.0,30,0.47480252146720847,-7.609482273910984,-6.63050242000156
1,pp,0.05,0.0,47,1.7281543171405795,-6.504981997518828,-4.839598160319858
1,do,0.05,0.0,61,0.6371788799762728,-7.460984841260043,-7.074389961030748
1,pp,0.05,0.0,23,1.317348419427871,-6.1971358515999535,-4.5699182563357885
2,do,0.05,0.0,56,1.3824123191833495,-6.911115046703454,-6.575172389878167
2,pp,0.05,0.0,70,1.1655550229549414,-7.176190332932905,-6.901610241995917
2,do,0.05,0.0,70,1.6397316467761982,-6.668225778232921,-6.805344168345133
2,pp,0.05,0.0,70,1.4549928486347188,-7.969238311594183,-7.4702760696411135
3,do,0.05,0.0,40,0.33587500572204654,-6.550437005360921,-6.618373772833082
3,pp,0.05,0.0,18,1.0933987689018245,-5.591467230247729,-4.6922883934444855
3,do,0.05,0.0,44,0.4871197330951693,-6.1802480726531055,-6.419254822201199
3,pp,0.05,0.0,21,1.0758868539333344,-6.07768184632966,-4.850543014208475
4,do,0.05,0.0,21,0.8093864512443538,-6.278974830743039,-5.926488444540236
4,pp,0.05,0.0,21,1.5590157258510589,-5.855222083583023,-4.737023303243849
4,do,0.05,0.0,21,1.3481604886054992,-5.4556571512511285,-5.713236117362976
4,pp,0.05,0.0,31,1.7705226755142212,-5.6835290764317365,-4.7795154121187
5,do,0.05,0.0,40,1.9381227862834933,-8.428745027021929,-7.461889915996128
5,pp,0.05,0.0,20,2.2094198882579805,-4.729212684342356,-4.12390120824178
5,do,0.05,0.0,70,2.3921088409423827,-9.486290631149755,-8.76532215807173
5,pp,0.05,0.0,52,2.060546222925187,-6.581504961938569,-5.204175466961331
6,do,0.05,0.0,57,1.73749165892601,-8.930994825652151,-7.416420510080125
6,pp,0.05,0.0,47,0.9913184857368469,-7.469541790991118,-5.871548061900668
6,do,0.05,0.0,34,1.3447867846488961,-8.07724998069532,-6.914621029959784
6,pp,0.05,0.0,21,0.9445370113849636,-6.632779589566318,-5.629042159186469
7,do,0.05,0.0,19,0.22916071534156757,-6.920537363399159,-5.321458840370179
7,pp,0.05,0.0,21,1.9349354708194726,-5.141091195019809,-4.219671270582411
7,do,0.05,0.0,23,0.7062269926071165,-7.207850951859445,-5.729798735512627
7,pp,0.05,0.0,20,2.0230775594711305,-5.240560827833233,-4.241085478994582
8,do,0.05,0.0,29,2.0585949754714967,-7.981102861057629,-8.69860504468282
8,pp,0.05,0.0,44,1.369177408218384,-7.283965119448575,-5.942594046062894
8,do,0.05,0.0,53,2.1249854600429545,-7.181345923741659,-7.910069595442878
8,pp,0.05,0.0,70,0.6711464560031892,-6.675785032908122,-5.818719646665785
9,do,0.05,0.0,17,0.3016192042827601,-6.503974989688758,-6.035377232233683
9,pp,0.05,0.0,67,0.8823992455005643,-6.2183771899252225,-6.545391824510363
9,do,0.05,0.0,41,-0.6245225751399994,-7.07867956161499,-7.767856974071926
9,pp,0.05,0.0,70,0.4146386241912845,-6.5609591180628,-5.906305853525797
10,do,0.05,0.0,62,2.103100669384002,-12.208639416550145,-9.93520744641622
10,pp,0.05,0.0,17,2.634770493507385,-5.742328409715133,-4.7407176719771495
10,do,0.05,0.0,20,2.268048754930497,-6.577807263172034,-5.772313721974691
10,pp,0.05,0.0,35,3.112167034149171,-7.73676602045695,-6.705085028542412
11,do,0.05,0.0,70,2.040974441766739,-6.581977797999526,-5.53979369269477
11,pp,0.05,0.0,25,2.5785403645038603,-6.671207774769176,-4.924085436926948
11,do,0.05,0.0,60,2.0644598484039305,-5.6323242794383654,-5.252443109618293
11,pp,0.05,0.0,25,2.343761557340623,-6.148177214824792,-5.112974243693881
12,do,0.05,0.0,22,1.7032707822322841,-5.624713537909768,-5.381983089447021
12,pp,0.05,0.0,7,1.2170572161674507,-4.376072226148663,-3.7526992148823206
12,do,0.05,0.0,24,2.31072634100914,-5.933897700454249,-5.511685578028361
12,pp,0.05,0.0,13,1.336595288515091,-4.881902160066547,-4.100886869430542
13,do,0.05,0.0,70,1.1020447862148286,-7.138026305400964,-5.983414631419712
13,pp,0.05,0.0,11,0.9507605445384986,-5.1808653123451,-4.129773619439867
13,do,0.05,0.0,70,0.6579515254497537,-7.108138120535648,-6.753967926237318
13,pp,0.05,0.0,7,0.327229783535004,-5.305686050472837,-4.29548717074924
14,do,0.05,0.0,70,1.4218682110309597,-5.46621143023173,-4.937618941730923
14,pp,0.05,0.0,23,2.1784296548366546,-4.593743247696848,-4.113636283079783
14,do,0.05,0.0,47,1.5940931892395014,-5.739911603927612,-5.6040971967909075
14,pp,0.05,0.0,8,1.3066096520423898,-4.274044344641945,-3.716932197411855
15,do,0.05,0.0,70,2.7723340046405793,-5.955824438730875,-5.456401128239102
15,pp,0.05,0.0,62,3.337260321378708,-4.8388681223898224,-4.499496890438928
15,do,0.05,0.0,26,1.6028786087036124,-7.166037303751165,-6.6347733683056305
15,pp,0.05,0.0,33,2.5834509754180903,-5.8822537349932125,-5.151475699742635
16,do,0.05,0.0,20,1.9800920867919922,-6.00042406428944,-5.276105486022102
16,pp,0.05,0.0,70,2.4597025978565217,-7.24246091409163,-6.713662311765883
16,do,0.05,0.0,70,1.266395488977432,-8.259171777783019,-7.45852350393931
16,pp,0.05,0.0,62,1.3409641885757448,-8.499166465528084,-7.073334206475152
17,do,0.05,0.0,17,1.265747498273849,-5.7210755102562185,-5.219593670633104
17,pp,0.05,0.0,4,0.9194603645801545,-4.056239984974717,-3.5504595544603137
17,do,0.05,0.0,13,0.8005285835266109,-6.8104750300898695,-5.951102103127374
17,pp,0.05,0.0,9,1.0648010611534113,-4.532887665430705,-3.722385960155063
18,do,0.05,0.0,27,1.9706195116043093,-5.424290032820268,-5.51822768052419
18,pp,0.05,0.0,26,1.4262075960636134,-7.3428068493351795,-6.480661055776808
18,do,0.05,0.0,21,1.6924642157554617,-6.522799830003218,-5.693202495574951
18,pp,0.05,0.0,30,1.1990170276165006,-6.3299758651039815,-5.518292307853699
19,do,0.05,0.0,62,1.040777281522752,-6.928547888091116,-6.247452733251784
19,pp,0.05,0.0,22,1.5535448837280272,-5.5716504819465404,-4.515494298934937
19,do,0.05,0.0,13,0.7856035363674163,-5.020590104478778,-4.284425791104635
19,pp,0.05,0.0,12,1.631756919622421,-4.67439478671912,-3.946732307804955
20,do,0.05,0.0,50,1.651379967927932,-6.5844965342319375,-6.079501104354859
20,pp,0.05,0.0,33,2.4536041605472567,-4.941299687009869,-4.036534545156691
20,do,0.05,0.0,47,1.7343769240379334,-5.55513710975647,-5.046610101064046
20,pp,0.05,0.0,31,2.6318896722793577,-4.926538324356079,-4.095105097028944
21,do,0.05,0.0,57,1.339902257919312,-6.403091257268732,-5.591047332021925
21,pp,0.05,0.0,30,0.8880256533622735,-5.645615821896177,-4.442687303490109
21,do,0.05,0.0,3,-0.31625858187675426,-6.339598213542591,-5.622434488932291
21,pp,0.05,0.0,32,0.8194576191902163,-6.5160834225741295,-5.106801825099521
22,do,0.05,0.0,9,0.4190294253826137,-5.732145507407911,-5.199638822343615
22,pp,0.05,0.0,51,1.4053826713562012,-5.405815383159753,-4.3948553244272865
22,do,0.05,0.0,7,0.400811192989349,-5.047349311366226,-4.696842177708944
22,pp,0.05,0.0,27,0.95601178407669,-5.541863191489018,-4.457206439971924
23,do,0.05,0.0,16,0.025102744102477814,-7.051793339758208,-6.24868950313992
23,pp,0.05,0.0,23,1.308242033720016,-7.111407508272113,-5.328481147024367
23,do,0.05,0.0,18,1.3244837796688085,-6.75151622801116,-6.220972577730815
23,pp,0.05,0.0,16,0.6865862071514126,-5.559897249395197,-4.5404914855957035
24,do,0.05,0.0,70,-0.4747654736042026,-9.59122684363163,-9.487469726138645
24,pp,0.05,0.0,18,0.9970139813423158,-5.8138657772179805,-4.59481647544437
24,do,0.05,0.0,2,-0.42757858514785774,-5.872106784762758,-5.123245981004503
24,pp,0.05,0.0,18,0.9650212073326108,-5.93315249934341,-4.234584715631273
25,do,0.05,0.0,5,-0.07434746146202098,-5.270636520963727,-4.716352174017165
25,pp,0.05,0.0,27,2.879702764749527,-4.667865098606456,-3.9062814394632976
25,do,0.05,0.0,45,2.737528885602951,-7.059738682255601,-6.303796672821045
25,pp,0.05,0.0,34,2.5127267587184905,-5.7939771710020125,-4.5267614682515465
26,do,0.05,0.0,3,-0.5794113790988922,-6.059822956720988,-5.351268929905362
26,pp,0.05,0.0,60,1.5805578947067263,-6.398288862632983,-5.361390487353007
26,do,0.05,0.0,2,-0.539367644786835,-6.161935021660545,-5.533280698458354
26,pp,0.05,0.0,57,1.889014194011688,-6.009630997975667,-4.978628595670064
27,do,0.05,0.0,5,-0.2669348204135895,-6.188612396066839,-5.449155481656392
27,pp,0.05,0.0,22,0.8363225996494297,-6.317711785345367,-4.868171652158101
27,do,0.05,0.0,7,0.11256403326988185,-5.8503069184043195,-5.39154200024075
27,pp,0.05,0.0,15,1.0411064636707312,-5.535135238820856,-4.5240330484178335
28,do,0.05,0.0,12,0.5317079615592961,-6.860309781450214,-6.390606480174594
28,pp,0.05,0.0,19,1.277803696393967,-5.9279515526511455,-4.425768303871155
28,do,0.05,0.0,12,1.8258372056484227,-6.052002652486165,-5.438074533144633
28,pp,0.05,0.0,20,0.8845920562744141,-6.807908331264149,-5.0224624925189545
29,do,0.05,0.0,3,-0.05125815987587057,-5.702050808704261,-5.06371562745836
29,pp,0.05,0.0,16,0.2616360962390898,-5.288214043414954,-4.2419477449523075
29,do,0.05,0.0,3,-0.4930260181427002,-5.869010650750362,-5.167747611469693
29,pp,0.05,0.0,70,0.5694601917266846,-6.331664328141646,-5.485658902592129
30,do,0.05,0.0,48,2.9463854622840877,-8.9033056678194,-8.223591592576769
30,pp,0.05,0.0,18,2.095244292020798,-4.914183875286218,-4.492056164476606
30,do,0.05,0.0,32,2.4243429565429695,-6.449872480739247,-5.5845057937834
30,pp,0.05,0.0,70,2.235638684034347,-7.954074904412934,-7.467377085155911
31,do,0.05,0.0,15,-0.440282708406448,-6.525402940403332,-5.830404122670491
31,pp,0.05,0.0,55,3.116647546291352,-7.194486385403257,-6.316139547030131
31,do,0.05,0.0,2,-0.7086165261268613,-6.461448126128226,-5.649864021937052
31,pp,0.05,0.0,45,1.811699197292329,-7.588090679862282,-6.326292241944207
32,do,0.05,0.0,56,0.8513430094718935,-9.483320022351814,-8.155702429347569
