item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1005,101,5,0.1,do,do,-4.782672154903412
1005,101,5,0.1,do,pp,-4.772599007561803
1010,101,5,0.1,pp,do,-4.8943182121962305
1010,101,5,0.1,pp,pp,-4.506787443161011
1012,102,2,0.1,do,do,-6.290339137986303
1012,102,2,0.1,do,pp,-6.055397263169288
1013,102,3,0.1,do,do,-4.660550193116069
1013,102,3,0.1,do,pp,-4.522009199485183
1017,102,2,0.1,pp,do,-6.941640823706985
1017,102,2,0.1,pp,pp,-6.073814177140593
1018,102,3,0.1,pp,do,-6.222229434922338
1018,102,3,0.1,pp,pp,-5.78806480243802
1024,103,4,0.1,do,do,-7.429920119792223
1024,103,4,0.1,do,pp,-6.8766777940094475
1029,103,4,0.1,pp,do,-4.914712413772941
1029,103,4,0.1,pp,pp,-4.49810395911336
2124,213,4,0.1,do,do,-5.057448253035545
2124,213,4,0.1,do,pp,-4.945359030738473
2129,213,4,0.1,pp,do,-4.891529259458184
2129,213,4,0.1,pp,pp,-4.656883123144508
994,100,4,0.1,do,do,-6.258459673076868
994,100,4,0.1,do,pp,-6.0841394148767
999,100,4,0.1,pp,do,-4.685253148525954
999,100,4,0.1,pp,pp,-4.243927936628461
