idx,dative,best_lr,best_wd,best_epoch,verbhood_diff,do,pp
1,do,0.05,0.0,19,2.2443002760410318,-5.786664912194917,-5.147344432936775
2,pp,0.05,0.0,20,0.4723457968235012,-5.808656659270778,-4.5668857865863375
3,do,0.05,0.0,18,1.2872778511047365,-5.353029238093983,-4.998301484849718
4,pp,0.05,0.0,3,-0.02362521648406979,-4.4135748559778385,-3.752938559320238
5,do,0.05,0.0,13,1.4727590537071222,-6.10833095926227,-5.15352857377794
6,pp,0.05,0.0,7,0.2836278235912326,-5.16138078660676,-4.05971167617374
7,do,0.05,0.0,63,1.996190421581268,-8.19774349675034,-7.948086828655667
8,pp,0.05,0.0,17,1.5952066314220428,-4.9829420147520125,-4.126225451628367
9,do,0.05,0.0,70,1.2540251779556275,-8.134105391935869,-7.143748410542806
10,pp,0.05,0.0,70,0.050035459995269704,-7.134515934279471,-5.7642015271716645
11,do,0.05,0.0,70,1.5310018515586865,-7.5941802487228856,-6.760359488593208
12,pp,0.05,0.0,7,0.6950479805469518,-5.0777982220505224,-3.992556695143382
13,do,0.05,0.0,70,0.8131324708461776,-8.402445908748742,-7.132263962427775
14,pp,0.05,0.0,17,0.8793548834323888,-4.734246554519191,-4.042415881156922
15,do,0.05,0.0,7,0.2862629354000088,-5.7873105699365786,-5.300990928543938
16,pp,0.05,0.0,11,0.7217484331130981,-4.629114415428855,-4.177627489301893
17,do,0.05,0.0,30,3.028122663497925,-5.581338867996678,-5.360022287898594
18,pp,0.05,0.0,12,1.8569416141510002,-4.49370496489785,-3.8687772618399725
19,do,0.05,0.0,23,3.2016383743286125,-4.717711227590388,-4.287905214892493
20,pp,0.05,0.0,25,1.568133635520935,-4.969308184132432,-3.929878372616238
21,do,0.05,0.0,26,3.0795220446586606,-5.4349948348421036,-4.870507333013746
22,pp,0.05,0.0,9,0.2713333237171174,-5.043802352385088,-4.281501497162713
23,do,0.05,0.0,69,3.7116381525993347,-8.289257176717122,-7.288847875595093
24,pp,0.05,0.0,11,0.8616727352142339,-4.591823865428116,-3.7391425808270773
25,do,0.05,0.0,28,2.0545287322998043,-5.735788275978782,-6.301360726356506
26,pp,0.05,0.0,5,0.46224754929542566,-4.416515280983665,-4.1263416899575125
27,do,0.05,0.0,27,2.786494133472443,-6.03469539122148,-5.586258472336663
28,pp,0.05,0.0,55,2.3162494432926177,-5.1025415940718215,-4.6691836569044325
29,do,0.05,0.0,63,2.4402561271190635,-7.808036343256632,-7.446481651730007
30,pp,0.05,0.0,8,1.350798429250717,-5.421019255031239,-4.346298193931579
31,do,0.05,0.0,16,1.0205366921424863,-5.8453342957930134,-5.568969183497959
32,pp,0.05,0.0,37,1.8219483554363256,-4.856244376211455,-4.079619422223833
33,do,0.05,0.0,7,-0.5259285306930543,-6.2532917701836785,-5.630849769380357
34,pp,0.05,0.0,10,0.9947277951240538,-4.709607183572018,-3.6997028999858435
35,do,0.05,0.0,4,0.02817484974861184,-5.387357060114542,-4.9271022717158
36,pp,0.05,0.0,34,1.9255278193950653,-5.336059589096994,-4.100841781828138
37,do,0.05,0.0,21,-0.6687249433994298,-5.942832454045614,-5.43647153907352
38,pp,0.05,0.0,5,-0.22955458283424335,-4.5506015922084,-3.830859598848555
39,do,0.05,0.0,68,-0.06281329035758887,-9.196694128441088,-7.969804345236884
40,pp,0.05,0.0,8,0.42268826246261604,-4.992841194615219,-3.7692924830648633
41,do,0.05,0.0,70,0.4186386060714735,-9.178762771144058,-8.142027129067316
42,pp,0.05,0.0,10,0.6676042032241822,-5.587664773247459,-4.400494766235352
43,do,0.05,0.0,19,1.053329679965973,-5.913464985471784,-5.587754111819797
44,pp,0.05,0.0,40,1.2368757414817804,-8.901553555690882,-6.0011956188413835
45,do,0.05,0.0,30,2.397113784551621,-6.371752279455012,-5.6174468437830605
46,pp,0.05,0.0,33,1.4641548717021946,-6.621479772798943,-5.389054565959507
47,do,0.05,0.0,46,-0.09151916623115497,-8.809975702112371,-7.4304798550075954
48,pp,0.05,0.0,24,1.2337988173961634,-7.292988547411832,-5.894188684887356
49,do,0.05,0.0,39,3.6604334580898295,-7.304817348538023,-7.143983117739359
50,pp,0.05,0.0,13,0.9147374486923221,-4.867819731163256,-4.3509977261225385
51,do,0.05,0.0,16,1.8763262188434595,-5.541615915298462,-5.094522910647922
52,pp,0.05,0.0,31,1.4909000957012175,-5.150544413653287,-4.2234034286604984
53,do,0.05,0.0,29,1.1943824660778048,-6.301316449136445,-5.370859795146519
54,pp,0.05,0.0,25,1.4248737752437597,-4.954473043210578,-4.013102205594381
