train_loss,val_performance
6.265300273895264,-0.17424897829691588
3.973839282989502,0.09499915440877338
3.6240758895874023,0.2992980241775509
3.162677526473999,0.4104458840688068
3.042126178741455,0.4733262475331621
2.950303077697754,0.5058029651641842
2.84857439994812,0.5166459671656289
2.7373452186584473,0.5119344854354857
2.6307590007781982,0.4968583933512374
2.526309013366699,0.4704580879211422
2.443380355834961,0.4298417679468791
2.3846256732940674,0.3739096498489385
2.341223955154419,0.3097565491994221
2.3114218711853027,0.25476708412170357
2.2859318256378174,0.22612489223480203
2.257962703704834,0.23210188070932958
2.2227814197540283,0.2629274002710975
2.185861825942993,0.30512354850768997
2.15095853805542,0.34488735516866065
2.118661880493164,0.3798583062489831
2.0910158157348633,0.4074668566385906
2.06960129737854,0.4274028523763027
2.0534889698028564,0.4384517272313433
2.0387043952941895,0.4420005019505817
2.0253758430480957,0.43883191108703645
2.013066053390503,0.4281236426035564
2.001067876815796,0.41197358449300125
1.9895586967468262,0.39274923960367847
1.9785473346710205,0.3750042899449664
1.9685715436935425,0.36560561180114703
1.959336519241333,0.36767813841501873
1.9496021270751953,0.3785701354344688
1.939522385597229,0.3923762973149616
1.9300795793533325,0.4028771448135382
1.9213906526565552,0.40770638942718573
1.913240671157837,0.4070485639572139
1.9045394659042358,0.402008059819539
1.8955702781677246,0.395116227467855
1.886603832244873,0.38780741850535083
1.8784682750701904,0.38037542661031054
1.8708200454711914,0.3736204783121746
1.8635979890823364,0.368877531687418
1.856774926185608,0.36585651556650767
1.8495845794677734,0.3647538089752205
1.8421590328216553,0.3635271628697714
1.8343915939331055,0.3626581573486325
1.8271713256835938,0.3631047852834062
1.8204963207244873,0.36494473616282175
1.8146144151687622,0.3703371286392212
1.8094359636306763,0.37878703912099265
1.8045490980148315,0.3894774564107255
1.7997403144836426,0.40111522038777725
1.7947344779968262,0.41232838948567707
1.7897287607192993,0.4221436119079591
1.784895658493042,0.4310799376169836
1.780190110206604,0.4382353321711223
1.7755084037780762,0.4434615564346309
1.7710187435150146,0.4455256509780883
1.7668863534927368,0.4444626967112226
1.7630337476730347,0.44258290449778226
1.7595325708389282,0.43979517618815045
1.7560176849365234,0.43620253562927225
1.7526603937149048,0.4315109125773109
1.7495085000991821,0.4256599140167232
1.747022032737732,0.4194003311793004
1.7444027662277222,0.41396510759989447
1.7415930032730103,0.40959360281626367
1.7386034727096558,0.4061343765258787
1.7358472347259521,0.40293894608815517
1.733152985572815,0.40170431772867854
