item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,val_performance,best_epoch,train_loss,adaptation_feature_config,state,generalization_dative,generalization_feature_config,logprob
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,initial,do,,-6.469537901155876
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,initial,pp,,-5.749689266416762
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,final,do,,-6.4025727156436805
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,final,pp,,-5.747048054801093
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,best,do,,-5.161129600351507
317,32,2,0.1,pp,0.4566400480270385,18,3.6140949726104736,nalimnisdu,best,pp,,-4.409693853060404
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,initial,do,,-6.4701556205749515
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,initial,pp,,-5.750028210216098
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,final,do,,-5.803539378715284
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,final,pp,,-5.307217224438985
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,best,do,,-5.410383147904367
644,65,4,0.01,do,-0.08754774252573672,36,3.763655185699463,nasdunisdu,best,pp,,-4.983364934391446
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,initial,do,,-6.47709565596147
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,initial,pp,,-5.756870434019301
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,final,do,,-5.485693103616888
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,final,pp,,-4.95840884314643
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,best,do,,-4.816207112688007
1179,118,4,0.1,pp,0.2524062808354701,9,2.8979833126068115,nisdunilim,best,pp,,-4.138442492485046
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,initial,do,,-6.47461560422724
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,initial,pp,,-5.754839396476745
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,final,do,,-6.512102369828658
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,final,pp,,-5.632233823670282
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,best,do,,-4.9400900335022895
1163,117,3,0.1,do,0.750149463017781,26,1.999480962753296,nisdunildm,best,pp,,-4.546063152949015
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,initial,do,,-6.472070863030174
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,initial,pp,,-5.7517503579457605
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,final,do,,-5.225102957812223
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,final,pp,,-4.7065071105957035
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,best,do,,-4.423367088491267
2169,217,4,0.1,pp,0.9801859060923261,26,1.802106499671936,nisdupasiu,best,pp,,-3.887254954708947
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,initial,do,,-6.470853578683101
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,initial,pp,,-5.752007341384887
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,final,do,,-6.45438095295068
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,final,pp,,-5.6053226312001545
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,best,do,,-5.556843782193733
643,65,3,0.1,do,0.7907178290685017,42,2.5925095081329346,nasdunisdu,best,pp,,-4.987953101264106
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,initial,do,,-6.4666348139444985
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,initial,pp,,-5.746959688928392
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,final,do,,-6.09148839748267
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,final,pp,,-5.413579191101922
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,best,do,,-5.411478746298588
421,43,1,0.1,do,0.44312431653340667,22,2.4090936183929443,naliunisdu,best,pp,,-5.038365523020427
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,initial,do,,-6.477907026175297
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,initial,pp,,-5.755639725261265
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,final,do,,-5.115315538464171
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,final,pp,,-4.824191655053033
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,best,do,,-4.0908209280534225
209,21,4,0.1,pp,0.9241259050369264,15,2.4104397296905518,naldmnisdu,best,pp,,-4.144820009337531
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,initial,do,,-6.470831821904038
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,initial,pp,,-5.751377654075623
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,final,do,,-5.892776289853183
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,final,pp,,-5.330281972885132
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,best,do,,-5.680496623299339
2162,217,2,0.1,do,0.36223063627878815,54,2.0893943309783936,nisdupasiu,best,pp,,-5.164252561993069
