item_id,hypothesis_id,hypothesis_instance,lr,adaptation_dative,generalization_dative,logprob
1,1,1,0.1,do,do,-5.257655663043261
1,1,1,0.1,do,pp,-4.882383159548044
10,1,5,0.1,pp,do,-5.298221752792597
10,1,5,0.1,pp,pp,-4.5934602551162245
100,10,5,0.1,pp,do,-5.018316309526563
100,10,5,0.1,pp,pp,-4.3803586065769196
1000,100,5,0.1,pp,do,-7.412467242777348
1000,100,5,0.1,pp,pp,-6.71477672457695
1001,101,1,0.1,do,do,-5.595649879425764
1001,101,1,0.1,do,pp,-5.263616493344307
1002,101,2,0.1,do,do,-6.144049053266644
1002,101,2,0.1,do,pp,-6.006145671382546
1003,101,3,0.1,do,do,-5.639265776798129
1003,101,3,0.1,do,pp,-5.362419532611966
1004,101,4,0.1,do,do,-5.128638590127229
1004,101,4,0.1,do,pp,-4.872240847721696
1005,101,5,0.1,do,do,-5.460623642802238
1005,101,5,0.1,do,pp,-5.215126124024391
1006,101,1,0.1,pp,do,-5.445187431946397
1006,101,1,0.1,pp,pp,-4.671515041217208
1007,101,2,0.1,pp,do,-5.614601515606045
1007,101,2,0.1,pp,pp,-4.8231731407344345
1008,101,3,0.1,pp,do,-8.424453216791154
1008,101,3,0.1,pp,pp,-7.573236834257841
1009,101,4,0.1,pp,do,-7.092023150622845
1009,101,4,0.1,pp,pp,-6.134730924665928
101,11,1,0.1,do,do,-8.353163755685092
101,11,1,0.1,do,pp,-7.556875205039978
1010,101,5,0.1,pp,do,-6.543458311259746
1010,101,5,0.1,pp,pp,-5.707429717853666
1011,102,1,0.1,do,do,-6.819115626066923
1011,102,1,0.1,do,pp,-6.584081081300974
1012,102,2,0.1,do,do,-6.133085079863667
1012,102,2,0.1,do,pp,-6.074546591192484
1013,102,3,0.1,do,do,-5.119332133233547
1013,102,3,0.1,do,pp,-5.286137719452381
1014,102,4,0.1,do,do,-5.0061277516186236
1014,102,4,0.1,do,pp,-4.708132997900248
1015,102,5,0.01,do,do,-5.889211674779654
1015,102,5,0.01,do,pp,-5.585158294066787
1016,102,1,0.1,pp,do,-6.103918807581067
1016,102,1,0.1,pp,pp,-5.533562330529094
1017,102,2,0.1,pp,do,-5.5531819049268965
1017,102,2,0.1,pp,pp,-5.113284642249345
1018,102,3,0.1,pp,do,-5.769762366265058
1018,102,3,0.1,pp,pp,-5.0242001481354235
1019,102,4,0.1,pp,do,-6.098053971678018
1019,102,4,0.1,pp,pp,-5.775932539999485
102,11,2,0.1,do,do,-5.036482328549027
102,11,2,0.1,do,pp,-4.77335104867816
1020,102,5,0.1,pp,do,-5.866243987157941
1020,102,5,0.1,pp,pp,-5.153953615576029
1021,103,1,0.1,do,do,-5.730611300095916
1021,103,1,0.1,do,pp,-5.376194789633155
1022,103,2,0.1,do,do,-4.963415281847119
1022,103,2,0.1,do,pp,-4.491154567152262
1023,103,3,0.1,do,do,-5.9374564498662945
1023,103,3,0.1,do,pp,-5.528757156804204
1024,103,4,0.1,do,do,-6.017048414796591
1024,103,4,0.1,do,pp,-5.411066333949566
1025,103,5,0.1,do,do,-7.04801691994071
1025,103,5,0.1,do,pp,-6.501991166174411
1026,103,1,0.1,pp,do,-5.936849481612444
1026,103,1,0.1,pp,pp,-5.3177268616855145
1027,103,2,0.1,pp,do,-5.762442222610116
1027,103,2,0.1,pp,pp,-5.043220604583621
1028,103,3,0.1,pp,do,-5.203172969818115
1028,103,3,0.1,pp,pp,-4.713823286816478
1029,103,4,0.1,pp,do,-6.525614315643907
1029,103,4,0.1,pp,pp,-5.697137464210391
103,11,3,0.1,do,do,-6.49973126873374
103,11,3,0.1,do,pp,-6.248491675406695
1030,103,5,0.1,pp,do,-5.13244121298194
1030,103,5,0.1,pp,pp,-4.367339079454541
1031,104,1,0.1,do,do,-5.959993938729167
1031,104,1,0.1,do,pp,-5.496811857819557
1032,104,2,0.1,do,do,-5.955062843859196
1032,104,2,0.1,do,pp,-5.569059862941503
1033,104,3,0.1,do,do,-6.633324722200632
1033,104,3,0.1,do,pp,-5.764674595743418
1034,104,4,0.1,do,do,-6.40930358581245
1034,104,4,0.1,do,pp,-5.975989266484976
1035,104,5,0.1,do,do,-8.801277991384268
1035,104,5,0.1,do,pp,-7.681751844286919
1036,104,1,0.1,pp,do,-5.465886333584786
1036,104,1,0.1,pp,pp,-5.028987706452608
1037,104,2,0.1,pp,do,-5.640976435691118
1037,104,2,0.1,pp,pp,-5.079000678285956
1038,104,3,0.1,pp,do,-6.38850801512599
1038,104,3,0.1,pp,pp,-5.850950136035681
1039,104,4,0.1,pp,do,-5.318645066767931
1039,104,4,0.1,pp,pp,-4.555187179148197
104,11,4,0.1,do,do,-5.2955776788294315
104,11,4,0.1,do,pp,-4.99219484552741
1040,104,5,0.1,pp,do,-5.946496590971947
1040,104,5,0.1,pp,pp,-5.271042157709599
1041,105,1,0.1,do,do,-4.78912942558527
1041,105,1,0.1,do,pp,-4.566246017068624
1042,105,2,0.1,do,do,-6.3002321515232325
1042,105,2,0.1,do,pp,-5.908297070115805
1043,105,3,0.1,do,do,-5.472296376153826
1043,105,3,0.1,do,pp,-5.35145500600338
1044,105,4,0.1,do,do,-6.9187556497752665
1044,105,4,0.1,do,pp,-6.424996265769005
1045,105,5,0.1,do,do,-5.652514059096575
1045,105,5,0.1,do,pp,-5.221585676819086
1046,105,1,0.1,pp,do,-8.851265765726566
1046,105,1,0.1,pp,pp,-7.544640941172839
1047,105,2,0.1,pp,do,-6.179707105085254
1047,105,2,0.1,pp,pp,-5.570430136099458
1048,105,3,0.1,pp,do,-5.368566877022386
1048,105,3,0.1,pp,pp,-4.814729734510183
1049,105,4,0.1,pp,do,-6.572271849960089
1049,105,4,0.1,pp,pp,-6.093855936452746
105,11,5,0.1,do,do,-6.270636571198702
105,11,5,0.1,do,pp,-5.43998554572463
1050,105,5,0.1,pp,do,-6.973195976018905
1050,105,5,0.1,pp,pp,-6.114975922182202
1051,106,1,0.1,do,do,-6.31425010599196
1051,106,1,0.1,do,pp,-5.543739977478981
1052,106,2,0.1,do,do,-5.537931733578444
1052,106,2,0.1,do,pp,-4.851641207560897
1053,106,3,0.1,do,do,-5.566219713166356
1053,106,3,0.1,do,pp,-4.931911035999656
1054,106,4,0.1,do,do,-7.810562967136502
1054,106,4,0.1,do,pp,-6.807462745532393
1055,106,5,0.1,do,do,-6.3567799255251884
1055,106,5,0.1,do,pp,-5.7097045592963696
1056,106,1,0.1,pp,do,-5.380276220291853
1056,106,1,0.1,pp,pp,-4.700450984016061
1057,106,2,0.1,pp,do,-5.786083966866135
1057,106,2,0.1,pp,pp,-4.921578728035092
1058,106,3,0.1,pp,do,-6.086006053909659
1058,106,3,0.1,pp,pp,-5.302239326387644
1059,106,4,0.1,pp,do,-5.202246344462037
1059,106,4,0.1,pp,pp,-4.606403356790542
106,11,1,0.1,pp,do,-5.553117699176073
106,11,1,0.1,pp,pp,-4.9552863329648975
1060,106,5,0.1,pp,do,-5.037261332571506
1060,106,5,0.1,pp,pp,-4.485921707376837
1061,107,1,0.1,do,do,-5.392292543128133
1061,107,1,0.1,do,pp,-5.156924705952406
1062,107,2,0.1,do,do,-6.342043999582529
1062,107,2,0.1,do,pp,-6.206638063117862
1063,107,3,0.1,do,do,-7.0813372999429705
1063,107,3,0.1,do,pp,-6.628537642210722
1064,107,4,0.1,do,do,-5.720064201951027
1064,107,4,0.1,do,pp,-5.450083392485976
1065,107,5,0.1,do,do,-5.205619857087731
1065,107,5,0.1,do,pp,-4.835752588883042
1066,107,1,0.1,pp,do,-6.620642463862896
